events,numbers,stations,serviceCustomer,times
Production started,89,Cash 2,0,5205.100345774285
Production complete,89,Cash 2,0,5264.3556605288495
Creation,90,Service Customers Source,1,4842.0
Production started,90,Service Desk,1,4994.803181675123
Production complete,90,Service Desk,1,5290.791196087596
Creation,91,Regular Customers Source,0,4679.0
Production started,91,Cash 3,0,5106.535959656567
Production complete,91,Cash 3,0,5304.073799222282
Creation,92,Regular Customers Source,0,4840.0
Production started,92,Cash 2,0,5264.3556605288495
Production complete,92,Cash 2,0,5423.38265375899
Creation,93,Regular Customers Source,0,4628.0
Production started,93,Cash 1,0,5214.799302446352
Production complete,93,Cash 1,0,5446.407848326837
Creation,94,Regular Customers Source,0,4912.0
Production started,94,Cash 3,0,5304.073799222282
Production complete,94,Cash 3,0,5473.885609265965
Creation,95,Regular Customers Source,0,4734.0
Production started,95,Cash 1,0,5446.407848326837
Production complete,95,Cash 1,0,5517.102493516206
Creation,96,Regular Customers Source,0,5040.0
Production started,96,Cash 2,0,5423.38265375899
Production complete,96,Cash 2,0,5525.000504111384
Creation,97,Regular Customers Source,0,4972.0
Production started,97,Cash 1,0,5517.102493516206
Production complete,97,Cash 1,0,5590.951803392037
Creation,98,Service Customers Source,1,5156.0
Production started,98,Service Desk,1,5290.791196087596
Production complete,98,Service Desk,1,5614.984653534437
Creation,99,Regular Customers Source,0,5277.0
Production started,99,Cash 2,0,5525.000504111384
Production complete,99,Cash 2,0,5676.771660915741
Creation,100,Regular Customers Source,0,5099.0
Production started,100,Cash 3,0,5473.885609265965
Production complete,100,Cash 3,0,5689.716777782372
Creation,101,Regular Customers Source,0,5219.0
Production started,101,Cash 1,0,5590.951803392037
Production complete,101,Cash 1,0,5773.453600924413
Creation,102,Regular Customers Source,0,5337.0
Production started,102,Cash 2,0,5676.771660915741
Production complete,102,Cash 2,0,5806.264658136228
Creation,103,Regular Customers Source,0,5161.0
Production started,103,Cash 3,0,5689.716777782372
Production complete,103,Cash 3,0,5807.981911325669
Creation,104,Service Customers Source,1,5469.0
Production started,104,Service Desk,1,5614.984653534437
Production complete,104,Service Desk,1,5908.786063409705
Creation,105,Regular Customers Source,0,5502.0
Production started,105,Cash 1,0,5773.453600924413
Production complete,105,Cash 1,0,5966.537973792214
Creation,106,Regular Customers Source,0,5444.0
Production started,106,Cash 2,0,5806.264658136228
Production complete,106,Cash 2,0,5968.598596234347
Creation,107,Regular Customers Source,0,5389.0
Production started,107,Cash 3,0,5807.981911325669
Production complete,107,Cash 3,0,6032.405148654657
Creation,108,Regular Customers Source,0,5676.0
Production started,108,Cash 2,0,5968.598596234347
Production complete,108,Cash 2,0,6070.625923449903
Creation,109,Regular Customers Source,0,5574.0
Production started,109,Cash 1,0,5966.537973792214
Production complete,109,Cash 1,0,6164.825479620203
Creation,110,Regular Customers Source,0,5725.0
Production started,110,Cash 3,0,6032.405148654657
Production complete,110,Cash 3,0,6180.900288816483
Creation,111,Service Customers Source,1,5786.0
Production started,111,Service Desk,1,5908.786063409705
Production complete,111,Service Desk,1,6202.982242962199
Creation,112,Regular Customers Source,0,5838.0
Production started,112,Cash 2,0,6070.625923449903
Production complete,112,Cash 2,0,6238.37952224905
Creation,113,Regular Customers Source,0,5631.0
Production started,113,Cash 1,0,6164.825479620203
Production complete,113,Cash 1,0,6250.4848707996725
Creation,114,Regular Customers Source,0,5893.0
Production started,114,Cash 3,0,6180.900288816483
Production complete,114,Cash 3,0,6330.0136422788155
Creation,115,Regular Customers Source,0,5961.0
Production started,115,Cash 2,0,6238.37952224905
Production complete,115,Cash 2,0,6380.539957212477
Creation,116,Service Customers Source,1,6082.0
Production started,116,Service Desk,1,6202.982242962199
Production complete,116,Service Desk,1,6484.9192194852285
Creation,117,Regular Customers Source,0,6078.0
Production started,117,Cash 2,0,6380.539957212477
Production complete,117,Cash 2,0,6486.25806120702
Creation,118,Regular Customers Source,0,5780.0
Production started,118,Cash 1,0,6250.4848707996725
Production complete,118,Cash 1,0,6554.340665791655
Creation,119,Regular Customers Source,0,6347.0
Production started,119,Cash 2,0,6486.25806120702
Production complete,119,Cash 2,0,6580.820264125602
Creation,120,Regular Customers Source,0,6156.0
Production started,120,Cash 3,0,6330.0136422788155
Production complete,120,Cash 3,0,6586.87434100825
Creation,121,Regular Customers Source,0,6232.0
Production started,121,Cash 3,0,6586.87434100825
Production complete,121,Cash 3,0,6664.5100490314335
Creation,122,Regular Customers Source,0,6022.0
Production started,122,Cash 1,0,6554.340665791655
Production complete,122,Cash 1,0,6702.6996339326
Creation,123,Service Customers Source,1,6402.0
Production started,123,Service Desk,1,6484.9192194852285
Production complete,123,Service Desk,1,6716.205638254553
Creation,124,Regular Customers Source,0,6461.0
Production started,124,Cash 3,0,6664.5100490314335
Production complete,124,Cash 3,0,6766.2491841510555
Creation,125,Regular Customers Source,0,6398.0
Production started,125,Cash 2,0,6580.820264125602
Production complete,125,Cash 2,0,6817.951186291744
Creation,126,Regular Customers Source,0,6293.0
Production started,126,Cash 1,0,6702.6996339326
Production complete,126,Cash 1,0,6857.868200933379
Creation,127,Regular Customers Source,0,6557.0
Production started,127,Cash 1,0,6857.868200933379
Production complete,127,Cash 1,0,6937.264817315133
Creation,128,Service Customers Source,1,6708.0
Production started,128,Service Desk,1,6716.205638254553
Production complete,128,Service Desk,1,7014.345603309585
Creation,129,Regular Customers Source,0,6508.0
Production started,129,Cash 2,0,6817.951186291744
Production complete,129,Cash 2,0,7049.672851408676
Creation,130,Regular Customers Source,0,6675.0
Production started,130,Cash 1,0,6937.264817315133
Production complete,130,Cash 1,0,7082.765227758001
Creation,131,Regular Customers Source,0,6738.0
Production started,131,Cash 1,0,7082.765227758001
Production complete,131,Cash 1,0,7210.394207798236
Creation,132,Regular Customers Source,0,6615.0
Production started,132,Cash 2,0,7049.672851408676
Production complete,132,Cash 2,0,7260.638124187117
Creation,133,Service Customers Source,1,6988.0
Production started,133,Service Desk,1,7014.345603309585
Production complete,133,Service Desk,1,7293.594271589914
Creation,134,Regular Customers Source,0,6803.0
Production started,134,Cash 2,0,7260.638124187117
Production complete,134,Cash 2,0,7383.5545474495775
Creation,135,Regular Customers Source,0,6864.0
Production started,135,Cash 1,0,7210.394207798236
Production complete,135,Cash 1,0,7393.723066070341
Creation,136,Regular Customers Source,0,6961.0
Production started,136,Cash 1,0,7393.723066070341
Production complete,136,Cash 1,0,7533.593517008824
Creation,137,Regular Customers Source,0,6908.0
Production started,137,Cash 2,0,7383.5545474495775
Production complete,137,Cash 2,0,7557.2359579482845
Creation,138,Service Customers Source,1,7259.0
Production started,138,Service Desk,1,7293.594271589914
Production complete,138,Service Desk,1,7558.915549699043
Creation,139,Regular Customers Source,0,7030.0
Production started,139,Cash 1,0,7533.593517008824
Production complete,139,Cash 1,0,7598.786402014379
Creation,140,Regular Customers Source,0,2079.0
Production started,140,Service Desk,0,7558.915549699043
Production complete,140,Service Desk,0,7680.179047423682
Creation,141,Regular Customers Source,0,7372.0
Production started,141,Cash 3,0,7372.0
Production complete,141,Cash 3,0,7686.749032162179
Creation,142,Regular Customers Source,0,7150.0
Production started,142,Cash 1,0,7598.786402014379
Production complete,142,Cash 1,0,7710.128448393833
Creation,143,Regular Customers Source,0,7095.0
Production started,143,Cash 2,0,7557.2359579482845
Production complete,143,Cash 2,0,7710.1859964874675
Creation,144,Regular Customers Source,0,7213.0
Production started,144,Cash 1,0,7710.128448393833
Production complete,144,Cash 1,0,7845.521355066958
Creation,145,Regular Customers Source,0,7433.0
Production started,145,Cash 1,0,7845.521355066958
Production complete,145,Cash 1,0,7897.984096415512
Creation,146,Regular Customers Source,0,7264.0
Production started,146,Cash 2,0,7710.1859964874675
Production complete,146,Cash 2,0,7904.435126677325
Creation,147,Service Customers Source,1,7578.0
Production started,147,Service Desk,1,7680.179047423682
Production complete,147,Service Desk,1,7908.2409599263965
Creation,148,Regular Customers Source,0,7556.0
Production started,148,Cash 1,0,7897.984096415512
Production complete,148,Cash 1,0,8031.759928719937
Creation,149,Regular Customers Source,0,7321.0
Production started,149,Cash 2,0,7904.435126677325
Production complete,149,Cash 2,0,8061.402136557149
Creation,150,Regular Customers Source,0,7611.0
Production started,150,Cash 1,0,8031.759928719937
Production complete,150,Cash 1,0,8133.231931567681
Creation,151,Regular Customers Source,0,7501.0
Production started,151,Cash 2,0,8061.402136557149
Production complete,151,Cash 2,0,8178.225053549022
Creation,152,Service Customers Source,1,7893.0
Production started,152,Service Desk,1,7908.2409599263965
Production complete,152,Service Desk,1,8184.196827634765
Creation,153,Regular Customers Source,0,8289.0
Production started,153,Cash 3,0,8289.0
Production complete,153,Cash 3,0,8313.940753374465
Creation,154,Regular Customers Source,0,7668.0
Production started,154,Cash 2,0,8178.225053549022
Production complete,154,Cash 2,0,8337.219545903143
Creation,155,Regular Customers Source,0,7724.0
Production started,155,Cash 1,0,8133.231931567681
Production complete,155,Cash 1,0,8373.077630723043
Creation,156,Regular Customers Source,0,2568.0
Production started,156,Service Desk,0,8184.196827634765
Production complete,156,Service Desk,0,8396.326192019349
Creation,157,Regular Customers Source,0,7780.0
Production started,157,Cash 2,0,8337.219545903143
Production complete,157,Cash 2,0,8435.071740068892
Creation,158,Regular Customers Source,0,7882.0
Production started,158,Cash 1,0,8373.077630723043
Production complete,158,Cash 1,0,8475.028158030234
Creation,159,Service Customers Source,1,8189.0
Production started,159,Service Desk,1,8396.326192019349
Production complete,159,Service Desk,1,8537.703889561337
Creation,160,Regular Customers Source,0,7994.0
Production started,160,Cash 2,0,8435.071740068892
Production complete,160,Cash 2,0,8598.000860613562
Creation,161,Regular Customers Source,0,8117.0
Production started,161,Cash 2,0,8598.000860613562
Production complete,161,Cash 2,0,8600.433314354435
Creation,162,Regular Customers Source,0,7940.0
Production started,162,Cash 1,0,8475.028158030234
Production complete,162,Cash 1,0,8665.433311170807
Creation,163,Regular Customers Source,0,8232.0
Production started,163,Cash 2,0,8600.433314354435
Production complete,163,Cash 2,0,8740.525791384654
Creation,164,Service Customers Source,1,8479.0
Production started,164,Service Desk,1,8537.703889561337
Production complete,164,Service Desk,1,8836.309508328255
Creation,165,Regular Customers Source,0,8057.0
Production started,165,Cash 1,0,8665.433311170807
Production complete,165,Cash 1,0,8853.707440959288
Creation,166,Regular Customers Source,0,8355.0
Production started,166,Cash 2,0,8740.525791384654
Production complete,166,Cash 2,0,8932.447246463984
Creation,167,Regular Customers Source,0,8470.0
Production started,167,Cash 2,0,8932.447246463984
Production complete,167,Cash 2,0,9065.485947580462
Creation,168,Service Customers Source,1,8782.0
Production started,168,Service Desk,1,8836.309508328255
Production complete,168,Service Desk,1,9088.986619830852
Creation,169,Regular Customers Source,0,9032.0
Production started,169,Cash 3,0,9032.0
Production complete,169,Cash 3,0,9151.772170175913
Creation,170,Regular Customers Source,0,8653.0
Production started,170,Cash 2,0,9065.485947580462
Production complete,170,Cash 2,0,9179.248134669506
Creation,171,Regular Customers Source,0,8181.0
Production started,171,Cash 1,0,8853.707440959288
Production complete,171,Cash 1,0,9210.114396104436
Creation,172,Regular Customers Source,0,9164.0
Production started,172,Cash 3,0,9164.0
Production complete,172,Cash 3,0,9241.173805753537
Creation,173,Regular Customers Source,0,2869.0
Production started,173,Service Desk,0,9088.986619830852
Production complete,173,Service Desk,0,9300.458569121845
Creation,174,Regular Customers Source,0,8419.0
Production started,174,Cash 1,0,9210.114396104436
Production complete,174,Cash 1,0,9398.454070747493
Creation,175,Regular Customers Source,0,8783.0
Production started,175,Cash 2,0,9179.248134669506
Production complete,175,Cash 2,0,9421.75673262141
Creation,176,Regular Customers Source,0,8530.0
Production started,176,Cash 1,0,9398.454070747493
Production complete,176,Cash 1,0,9462.137939970182
Creation,177,Service Customers Source,1,9091.0
Production started,177,Service Desk,1,9300.458569121845
Production complete,177,Service Desk,1,9487.659851543884
Creation,178,Regular Customers Source,0,8853.0
Production started,178,Cash 2,0,9421.75673262141
Production complete,178,Cash 2,0,9605.041995848167
Creation,179,Regular Customers Source,0,8964.0
Production started,179,Cash 2,0,9605.041995848167
Production complete,179,Cash 2,0,9623.51931847332
Creation,180,Regular Customers Source,0,9113.0
Production started,180,Cash 2,0,9623.51931847332
Production complete,180,Cash 2,0,9666.240362005754
Creation,181,Service Customers Source,1,9384.0
Production started,181,Service Desk,1,9487.659851543884
Production complete,181,Service Desk,1,9667.201847457849
Creation,182,Regular Customers Source,0,8711.0
Production started,182,Cash 1,0,9462.137939970182
Production complete,182,Cash 1,0,9710.145748488656
Creation,183,Regular Customers Source,0,9275.0
Production started,183,Cash 2,0,9666.240362005754
Production complete,183,Cash 2,0,9816.601607307743
Creation,184,Regular Customers Source,0,9563.0
Production started,184,Cash 3,0,9563.0
Production complete,184,Cash 3,0,9826.268977192702
Creation,185,Regular Customers Source,0,9449.0
Production started,185,Cash 2,0,9816.601607307743
Production complete,185,Cash 2,0,9853.083648642612
Creation,186,Service Customers Source,1,9664.0
Production started,186,Service Desk,1,9667.201847457849
Production complete,186,Service Desk,1,9902.449928137446
Creation,187,Regular Customers Source,0,8910.0
Production started,187,Cash 1,0,9710.145748488656
Production complete,187,Cash 1,0,9931.764648064362
Creation,188,Regular Customers Source,0,9636.0
Production started,188,Cash 2,0,9853.083648642612
Production complete,188,Cash 2,0,9947.69620198014
Creation,189,Regular Customers Source,0,3562.0
Production started,189,Service Desk,0,9902.449928137446
Production complete,189,Service Desk,0,10003.616626864547
Creation,190,Regular Customers Source,0,9696.0
Production started,190,Cash 2,0,9947.69620198014
Production complete,190,Cash 2,0,10056.979495857497
Creation,191,Regular Customers Source,0,9221.0
Production started,191,Cash 1,0,9931.764648064362
Production complete,191,Cash 1,0,10197.439074552916
Creation,192,Regular Customers Source,0,9824.0
Production started,192,Cash 2,0,10056.979495857497
Production complete,192,Cash 2,0,10223.589717836609
Creation,193,Regular Customers Source,0,9399.0
Production started,193,Cash 1,0,10197.439074552916
Production complete,193,Cash 1,0,10315.918531356787
Creation,194,Service Customers Source,1,9972.0
Production started,194,Service Desk,1,10003.616626864547
Production complete,194,Service Desk,1,10329.715611035674
Creation,195,Regular Customers Source,0,9874.0
Production started,195,Cash 2,0,10223.589717836609
Production complete,195,Cash 2,0,10340.306231176159
Creation,196,Regular Customers Source,0,9990.0
Production started,196,Cash 2,0,10340.306231176159
Production complete,196,Cash 2,0,10475.214522494609
Creation,197,Regular Customers Source,0,10057.0
Production started,197,Cash 2,0,10475.214522494609
Production complete,197,Cash 2,0,10533.770547139571
Creation,198,Service Customers Source,1,10270.0
Production started,198,Service Desk,1,10329.715611035674
Production complete,198,Service Desk,1,10539.294556919882
Creation,199,Regular Customers Source,0,9493.0
Production started,199,Cash 1,0,10315.918531356787
Production complete,199,Cash 1,0,10609.876818781477
Creation,200,Regular Customers Source,0,10464.0
Production started,200,Cash 3,0,10464.0
Production complete,200,Cash 3,0,10609.998745079025
Creation,201,Regular Customers Source,0,7828.0
Production started,201,Service Desk,0,10539.294556919882
Production complete,201,Service Desk,0,10666.093410323178
Creation,202,Regular Customers Source,0,10120.0
Production started,202,Cash 2,0,10533.770547139571
Production complete,202,Cash 2,0,10694.943996245216
Creation,203,Regular Customers Source,0,9765.0
Production started,203,Cash 1,0,10609.876818781477
Production complete,203,Cash 1,0,10857.700635094014
Creation,204,Regular Customers Source,0,10306.0
Production started,204,Cash 2,0,10694.943996245216
Production complete,204,Cash 2,0,10925.202827383951
Creation,205,Regular Customers Source,0,9933.0
Production started,205,Cash 1,0,10857.700635094014
Production complete,205,Cash 1,0,10993.146944553946
Creation,206,Regular Customers Source,0,10801.0
Production started,206,Cash 3,0,10801.0
Production complete,206,Cash 3,0,11002.027802849347
Creation,207,Service Customers Source,1,10568.0
Production started,207,Service Desk,1,10666.093410323178
Production complete,207,Service Desk,1,11015.194303422419
Creation,208,Regular Customers Source,0,10413.0
Production started,208,Cash 2,0,10925.202827383951
Production complete,208,Cash 2,0,11022.95754079108
Creation,209,Regular Customers Source,0,10245.0
Production started,209,Cash 1,0,10993.146944553946
