events,numbers,stations,serviceCustomer,times
Production complete,30,Cash 1,0,1992.220669707899
Creation,31,Regular Customers Source,0,1574.0
Production started,31,Cash 2,0,1946.3918624829666
Production complete,31,Cash 2,0,1999.2344966619503
Creation,32,Regular Customers Source,0,1709.0
Production started,32,Cash 1,0,1992.220669707899
Production complete,32,Cash 1,0,2127.7197227742026
Creation,33,Service Customers Source,1,1827.0
Production started,33,Service Desk,1,1924.3542944408355
Production complete,33,Service Desk,1,2139.6801666735932
Creation,34,Regular Customers Source,0,1784.0
Production started,34,Cash 2,0,1999.2344966619503
Production complete,34,Cash 2,0,2152.0754212455827
Creation,35,Regular Customers Source,0,1839.0
Production started,35,Cash 1,0,2127.7197227742026
Production complete,35,Cash 1,0,2199.6538530907255
Creation,36,Regular Customers Source,0,1303.0
Production started,36,Service Desk,0,2139.6801666735932
Production complete,36,Service Desk,0,2222.3974707271545
Creation,37,Regular Customers Source,0,1952.0
Production started,37,Cash 2,0,2152.0754212455827
Production complete,37,Cash 2,0,2313.0451309396585
Creation,38,Regular Customers Source,0,1888.0
Production started,38,Cash 1,0,2199.6538530907255
Production complete,38,Cash 1,0,2330.7893701293324
Creation,39,Regular Customers Source,0,2025.0
Production started,39,Cash 2,0,2313.0451309396585
Production complete,39,Cash 2,0,2376.3398848409
Creation,40,Service Customers Source,1,2152.0
Production started,40,Service Desk,1,2222.3974707271545
Production complete,40,Service Desk,1,2454.0294715213663
Creation,41,Regular Customers Source,0,2092.0
Production started,41,Cash 1,0,2330.7893701293324
Production complete,41,Cash 1,0,2564.6614993460494
Creation,42,Service Customers Source,1,2427.0
Production started,42,Service Desk,1,2454.0294715213663
Production complete,42,Service Desk,1,2650.754193053437
Creation,43,Regular Customers Source,0,1477.0
Production started,43,Service Desk,0,2650.754193053437
Production complete,43,Service Desk,0,2687.897390281709
Creation,44,Regular Customers Source,0,2169.0
Production started,44,Cash 2,0,2376.3398848409
Production complete,44,Cash 2,0,2700.486076314057
Creation,45,Regular Customers Source,0,2226.0
Production started,45,Cash 1,0,2564.6614993460494
Production complete,45,Cash 1,0,2792.4158001805076
Creation,46,Regular Customers Source,0,2400.0
Production started,46,Cash 2,0,2700.486076314057
Production complete,46,Cash 2,0,2861.946509139988
Creation,47,Regular Customers Source,0,2285.0
Production started,47,Service Desk,0,2687.897390281709
Production complete,47,Service Desk,0,2886.362248312882
Creation,48,Regular Customers Source,0,2470.0
Production started,48,Cash 2,0,2861.946509139988
Production complete,48,Cash 2,0,2949.785478900575
Creation,49,Regular Customers Source,0,2347.0
Production started,49,Cash 1,0,2792.4158001805076
Production complete,49,Cash 1,0,2960.4572035890146
Creation,50,Regular Customers Source,0,2731.0
Production started,50,Cash 2,0,2949.785478900575
Production complete,50,Cash 2,0,3103.6067032522506
Creation,51,Regular Customers Source,0,2531.0
Production started,51,Cash 1,0,2960.4572035890146
Production complete,51,Cash 1,0,3120.574659852213
Creation,52,Service Customers Source,1,2727.0
Production started,52,Service Desk,1,2886.362248312882
Production complete,52,Service Desk,1,3126.031872665392
Creation,53,Regular Customers Source,0,2779.0
Production started,53,Cash 2,0,3103.6067032522506
Production complete,53,Cash 2,0,3212.988650700738
Creation,54,Regular Customers Source,0,2602.0
Production started,54,Cash 1,0,3120.574659852213
Production complete,54,Cash 1,0,3247.826133835425
Creation,55,Service Customers Source,1,3037.0
Production started,55,Service Desk,1,3126.031872665392
Production complete,55,Service Desk,1,3313.8065073346206
Creation,56,Regular Customers Source,0,2836.0
Production started,56,Cash 1,0,3247.826133835425
Production complete,56,Cash 1,0,3354.730984781566
Creation,57,Regular Customers Source,0,2662.0
Production started,57,Service Desk,0,3313.8065073346206
Production complete,57,Service Desk,0,3430.636075823085
Creation,58,Regular Customers Source,0,3002.0
Production started,58,Cash 1,0,3354.730984781566
Production complete,58,Cash 1,0,3468.2019010466643
Creation,59,Regular Customers Source,0,2881.0
Production started,59,Cash 2,0,3212.988650700738
Production complete,59,Cash 2,0,3509.6632632027804
Creation,60,Service Customers Source,1,3335.0
Production started,60,Service Desk,1,3430.636075823085
Production complete,60,Service Desk,1,3690.418893327887
Creation,61,Regular Customers Source,0,3064.0
Production started,61,Cash 2,0,3509.6632632027804
Production complete,61,Cash 2,0,3695.115609083272
Creation,62,Regular Customers Source,0,3134.0
Production started,62,Cash 1,0,3468.2019010466643
Production complete,62,Cash 1,0,3715.917145220971
Creation,63,Regular Customers Source,0,3184.0
Production started,63,Cash 2,0,3695.115609083272
Production complete,63,Cash 2,0,3800.2727725524965
Creation,64,Regular Customers Source,0,3301.0
Production started,64,Cash 1,0,3715.917145220971
Production complete,64,Cash 1,0,3844.5682689072273
Creation,65,Service Customers Source,1,3629.0
Production started,65,Service Desk,1,3690.418893327887
Production complete,65,Service Desk,1,3921.708368087244
Creation,66,Regular Customers Source,0,3246.0
Production started,66,Cash 2,0,3800.2727725524965
Production complete,66,Cash 2,0,3983.1112698484944
Creation,67,Regular Customers Source,0,3362.0
Production started,67,Cash 1,0,3844.5682689072273
Production complete,67,Cash 1,0,4026.558687435453
Creation,68,Regular Customers Source,0,3584.0
Production started,68,Cash 2,0,3983.1112698484944
Production complete,68,Cash 2,0,4130.954535765981
Creation,69,Regular Customers Source,0,2942.0
Production started,69,Service Desk,0,3921.708368087244
Production complete,69,Service Desk,0,4144.62985581229
Creation,70,Regular Customers Source,0,3512.0
Production started,70,Cash 1,0,4026.558687435453
Production complete,70,Cash 1,0,4189.296410883597
Creation,71,Regular Customers Source,0,3647.0
Production started,71,Cash 1,0,4189.296410883597
Production complete,71,Cash 1,0,4236.523302735634
Creation,72,Regular Customers Source,0,3715.0
Production started,72,Cash 2,0,4130.954535765981
Production complete,72,Cash 2,0,4263.9218170036565
Creation,73,Service Customers Source,1,3936.0
Production started,73,Service Desk,1,4144.62985581229
Production complete,73,Service Desk,1,4283.524897333309
Creation,74,Regular Customers Source,0,3886.0
Production started,74,Cash 1,0,4236.523302735634
Production complete,74,Cash 1,0,4449.526762339302
Creation,75,Regular Customers Source,0,3955.0
Production started,75,Cash 1,0,4449.526762339302
Production complete,75,Cash 1,0,4452.1124867824055
Creation,76,Service Customers Source,1,4197.0
Production started,76,Service Desk,1,4283.524897333309
Production complete,76,Service Desk,1,4468.033355886385
Creation,77,Regular Customers Source,0,3830.0
Production started,77,Cash 2,0,4263.9218170036565
Production complete,77,Cash 2,0,4489.668154066498
Creation,78,Regular Customers Source,0,4060.0
Production started,78,Cash 1,0,4452.1124867824055
Production complete,78,Cash 1,0,4627.832308815659
Creation,79,Regular Customers Source,0,4012.0
Production started,79,Cash 2,0,4489.668154066498
Production complete,79,Cash 2,0,4637.880686500549
Creation,80,Regular Customers Source,0,3429.0
Production started,80,Service Desk,0,4468.033355886385
Production complete,80,Service Desk,0,4659.157135463718
Creation,81,Regular Customers Source,0,4230.0
Production started,81,Cash 1,0,4627.832308815659
Production complete,81,Cash 1,0,4785.613334013589
Creation,82,Regular Customers Source,0,4121.0
Production started,82,Cash 2,0,4637.880686500549
Production complete,82,Cash 2,0,4802.185020888915
Creation,83,Regular Customers Source,0,4276.0
Production started,83,Cash 2,0,4802.185020888915
Production complete,83,Cash 2,0,4871.443655659137
Creation,84,Service Customers Source,1,4511.0
Production started,84,Service Desk,1,4659.157135463718
Production complete,84,Service Desk,1,4898.609196102908
Creation,85,Regular Customers Source,0,4326.0
Production started,85,Cash 1,0,4785.613334013589
Production complete,85,Cash 1,0,4902.349292208148
Creation,86,Regular Customers Source,0,4387.0
Production started,86,Cash 2,0,4871.443655659137
Production complete,86,Cash 2,0,4997.042578626291
Creation,87,Regular Customers Source,0,4626.0
Production started,87,Cash 2,0,4997.042578626291
Production complete,87,Cash 2,0,5009.619720242039
Creation,88,Regular Customers Source,0,4760.0
Production started,88,Cash 2,0,5009.619720242039
Production complete,88,Cash 2,0,5067.10612709372
Creation,89,Service Customers Source,1,4800.0
Production started,89,Service Desk,1,4898.609196102908
Production complete,89,Service Desk,1,5080.983506799417
Creation,90,Regular Customers Source,0,4500.0
Production started,90,Cash 1,0,4902.349292208148
Production complete,90,Cash 1,0,5087.081404139474
Creation,91,Regular Customers Source,0,3772.0
Production started,91,Service Desk,0,5080.983506799417
Production complete,91,Service Desk,0,5157.030188153072
Creation,92,Regular Customers Source,0,4567.0
Production started,92,Cash 1,0,5087.081404139474
Production complete,92,Cash 1,0,5196.991528204851
Creation,93,Regular Customers Source,0,4876.0
Production started,93,Cash 2,0,5067.10612709372
Production complete,93,Cash 2,0,5270.392422534923
Creation,94,Service Customers Source,1,5085.0
Production started,94,Service Desk,1,5157.030188153072
Production complete,94,Service Desk,1,5338.729773541554
Creation,95,Regular Customers Source,0,4690.0
Production started,95,Cash 1,0,5196.991528204851
Production complete,95,Cash 1,0,5357.2188735991
Creation,96,Regular Customers Source,0,4176.0
Production started,96,Service Desk,0,5338.729773541554
Production complete,96,Service Desk,0,5425.1382437261545
Creation,97,Regular Customers Source,0,4992.0
Production started,97,Cash 2,0,5270.392422534923
Production complete,97,Cash 2,0,5511.0446182505975
Creation,98,Regular Customers Source,0,4818.0
Production started,98,Cash 1,0,5357.2188735991
Production complete,98,Cash 1,0,5569.703354708913
Creation,99,Service Customers Source,1,5397.0
Production started,99,Service Desk,1,5425.1382437261545
Production complete,99,Service Desk,1,5641.336798468148
Creation,100,Regular Customers Source,0,4932.0
Production started,100,Cash 1,0,5569.703354708913
Production complete,100,Cash 1,0,5645.032262970444
Creation,101,Regular Customers Source,0,5063.0
Production started,101,Cash 2,0,5511.0446182505975
Production complete,101,Cash 2,0,5701.023482007779
Creation,102,Regular Customers Source,0,4447.0
Production started,102,Service Desk,0,5641.336798468148
Production complete,102,Service Desk,0,5802.758508099306
Creation,103,Regular Customers Source,0,5229.0
Production started,103,Cash 1,0,5645.032262970444
Production complete,103,Cash 1,0,5844.452122264361
Creation,104,Regular Customers Source,0,5117.0
Production started,104,Cash 2,0,5701.023482007779
Production complete,104,Cash 2,0,5874.876089765611
Creation,105,Regular Customers Source,0,5284.0
Production started,105,Cash 2,0,5874.876089765611
Production complete,105,Cash 2,0,5985.779347421992
Creation,106,Service Customers Source,1,5733.0
Production started,106,Service Desk,1,5802.758508099306
Production complete,106,Service Desk,1,6007.866652366743
Creation,107,Regular Customers Source,0,5403.0
Production started,107,Cash 1,0,5844.452122264361
Production complete,107,Cash 1,0,6089.677925957068
Creation,108,Regular Customers Source,0,5527.0
Production started,108,Cash 2,0,5985.779347421992
Production complete,108,Cash 2,0,6113.728248827443
Creation,109,Regular Customers Source,0,5167.0
Production started,109,Service Desk,0,6007.866652366743
Production complete,109,Service Desk,0,6196.071343705836
Creation,110,Regular Customers Source,0,5480.0
Production started,110,Cash 1,0,6089.677925957068
Production complete,110,Cash 1,0,6263.9400005245925
Creation,111,Regular Customers Source,0,5633.0
Production started,111,Cash 2,0,6113.728248827443
Production complete,111,Cash 2,0,6286.12223287568
Creation,112,Regular Customers Source,0,5580.0
Production started,112,Cash 1,0,6263.9400005245925
Production complete,112,Cash 1,0,6325.70639899389
Creation,113,Regular Customers Source,0,5818.0
Production started,113,Cash 2,0,6286.12223287568
Production complete,113,Cash 2,0,6472.466871253018
Creation,114,Service Customers Source,1,6042.0
Production started,114,Service Desk,1,6196.071343705836
Production complete,114,Service Desk,1,6490.289252845509
Creation,115,Regular Customers Source,0,5742.0
Production started,115,Cash 1,0,6325.70639899389
Production complete,115,Cash 1,0,6556.368981458513
Creation,116,Regular Customers Source,0,6526.0
Production started,116,Cash 3,0,6526.0
Production complete,116,Cash 3,0,6648.897032594276
Creation,117,Regular Customers Source,0,5939.0
Production started,117,Cash 2,0,6472.466871253018
Production complete,117,Cash 2,0,6654.653783862659
Creation,118,Regular Customers Source,0,5880.0
Production started,118,Cash 1,0,6556.368981458513
Production complete,118,Cash 1,0,6732.893108987488
Creation,119,Regular Customers Source,0,6631.0
Production started,119,Cash 3,0,6648.897032594276
Production complete,119,Cash 3,0,6741.400548034963
Creation,120,Regular Customers Source,0,6000.0
Production started,120,Cash 2,0,6654.653783862659
Production complete,120,Cash 2,0,6777.74228786649
Creation,121,Service Customers Source,1,6326.0
Production started,121,Service Desk,1,6490.289252845509
Production complete,121,Service Desk,1,6787.529031103843
Creation,122,Regular Customers Source,0,6119.0
Production started,122,Cash 1,0,6732.893108987488
Production complete,122,Cash 1,0,6863.789606322416
Creation,123,Service Customers Source,1,6610.0
Production started,123,Service Desk,1,6787.529031103843
Production complete,123,Service Desk,1,7037.734191109105
Creation,124,Regular Customers Source,0,6298.0
Production started,124,Cash 1,0,6863.789606322416
Production complete,124,Cash 1,0,7039.39725921927
Creation,125,Regular Customers Source,0,6174.0
Production started,125,Cash 2,0,6777.74228786649
Production complete,125,Cash 2,0,7086.938242593989
Creation,126,Regular Customers Source,0,6942.0
Production started,126,Cash 3,0,6942.0
Production complete,126,Cash 3,0,7117.425055357721
Creation,127,Regular Customers Source,0,6357.0
Production started,127,Cash 1,0,7039.39725921927
Production complete,127,Cash 1,0,7200.591703191034
Creation,128,Regular Customers Source,0,6999.0
Production started,128,Cash 3,0,7117.425055357721
Production complete,128,Cash 3,0,7234.184702900591
Creation,129,Service Customers Source,1,6915.0
Production started,129,Service Desk,1,7037.734191109105
Production complete,129,Service Desk,1,7278.881313807949
Creation,130,Regular Customers Source,0,6424.0
Production started,130,Cash 2,0,7086.938242593989
Production complete,130,Cash 2,0,7316.6760468227885
Creation,131,Regular Customers Source,0,6578.0
Production started,131,Cash 1,0,7200.591703191034
Production complete,131,Cash 1,0,7340.292095670452
Creation,132,Regular Customers Source,0,6478.0
Production started,132,Cash 2,0,7316.6760468227885
Production complete,132,Cash 2,0,7366.084494745385
Creation,133,Regular Customers Source,0,6698.0
Production started,133,Cash 2,0,7366.084494745385
Production complete,133,Cash 2,0,7395.180005548571
Creation,134,Regular Customers Source,0,7064.0
Production started,134,Cash 3,0,7234.184702900591
Production complete,134,Cash 3,0,7504.3932552453225
Creation,135,Regular Customers Source,0,6748.0
Production started,135,Cash 1,0,7340.292095670452
Production complete,135,Cash 1,0,7511.906319312571
Creation,136,Regular Customers Source,0,6828.0
Production started,136,Cash 2,0,7395.180005548571
Production complete,136,Cash 2,0,7549.648908462799
Creation,137,Service Customers Source,1,7226.0
Production started,137,Service Desk,1,7278.881313807949
Production complete,137,Service Desk,1,7586.638147805665
Creation,138,Regular Customers Source,0,7432.0
Production started,138,Cash 2,0,7549.648908462799
Production complete,138,Cash 2,0,7610.709612803233
Creation,139,Regular Customers Source,0,6886.0
Production started,139,Cash 1,0,7511.906319312571
Production complete,139,Cash 1,0,7660.874533046869
Creation,140,Regular Customers Source,0,7479.0
Production started,140,Cash 2,0,7610.709612803233
Production complete,140,Cash 2,0,7723.680672720541
Creation,141,Regular Customers Source,0,7119.0
Production started,141,Cash 3,0,7504.3932552453225
Production complete,141,Cash 3,0,7724.854815119725
Creation,142,Regular Customers Source,0,7552.0
Production started,142,Cash 2,0,7723.680672720541
Production complete,142,Cash 2,0,7768.4216050155
Creation,143,Regular Customers Source,0,7176.0
Production started,143,Cash 3,0,7724.854815119725
Production complete,143,Cash 3,0,7846.52646848127
Creation,144,Regular Customers Source,0,7248.0
Production started,144,Cash 1,0,7660.874533046869
Production complete,144,Cash 1,0,7899.623924354571
Creation,145,Service Customers Source,1,7518.0
Production started,145,Service Desk,1,7586.638147805665
Production complete,145,Service Desk,1,7911.811164766193
Creation,146,Regular Customers Source,0,7359.0
Production started,146,Cash 1,0,7899.623924354571
Production complete,146,Cash 1,0,8015.79475581386
Creation,147,Regular Customers Source,0,7612.0
Production started,147,Cash 2,0,7768.4216050155
Production complete,147,Cash 2,0,8057.94342416034
Creation,148,Regular Customers Source,0,7316.0
Production started,148,Cash 3,0,7846.52646848127
Production complete,148,Cash 3,0,8062.143808870274
Creation,149,Service Customers Source,1,7830.0
Production started,149,Service Desk,1,7911.811164766193
Production complete,149,Service Desk,1,8130.546722522618
Creation,150,Regular Customers Source,0,7768.0
Production started,150,Cash 2,0,8057.94342416034
Production complete,150,Cash 2,0,8207.881766546105
Creation,151,Regular Customers Source,0,7658.0
Production started,151,Cash 1,0,8015.79475581386
Production complete,151,Cash 1,0,8221.888777742957
Creation,152,Service Customers Source,1,8126.0
Production started,152,Service Desk,1,8130.546722522618
Production complete,152,Service Desk,1,8263.34960249543
Creation,153,Regular Customers Source,0,7830.0
Production started,153,Cash 2,0,8207.881766546105
Production complete,153,Cash 2,0,8334.24104433643
Creation,154,Regular Customers Source,0,5346.0
Production started,154,Service Desk,0,8263.34960249543
Production complete,154,Service Desk,0,8359.992846446863
Creation,155,Regular Customers Source,0,7715.0
Production started,155,Cash 1,0,8221.888777742957
Production complete,155,Cash 1,0,8413.511538971146
Creation,156,Regular Customers Source,0,7884.0
Production started,156,Cash 2,0,8334.24104433643
Production complete,156,Cash 2,0,8562.68871094024
Creation,157,Regular Customers Source,0,5687.0
Production started,157,Service Desk,0,8359.992846446863
Production complete,157,Service Desk,0,8588.661300348933
Creation,158,Regular Customers Source,0,8536.0
Production started,158,Cash 3,0,8536.0
Production complete,158,Cash 3,0,8647.869951026363
Creation,159,Regular Customers Source,0,7945.0
Production started,159,Cash 1,0,8413.511538971146
Production complete,159,Cash 1,0,8734.884161715581
Creation,160,Regular Customers Source,0,8716.0
Production started,160,Cash 3,0,8716.0
Production complete,160,Cash 3,0,8815.24351281992
Creation,161,Service Customers Source,1,8407.0
Production started,161,Service Desk,1,8588.661300348933
Production complete,161,Service Desk,1,8858.04239013928
Creation,162,Regular Customers Source,0,8102.0
Production started,162,Cash 2,0,8562.68871094024
Production complete,162,Cash 2,0,8865.044215514146
Creation,163,Regular Customers Source,0,7996.0
Production started,163,Cash 1,0,8734.884161715581
Production complete,163,Cash 1,0,8866.834922357284
Creation,164,Regular Customers Source,0,8056.0
Production started,164,Cash 1,0,8866.834922357284
Production complete,164,Cash 1,0,9054.964674486528
Creation,165,Regular Customers Source,0,8844.0
Production started,165,Cash 3,0,8844.0
Production complete,165,Cash 3,0,9057.700832664379
Creation,166,Regular Customers Source,0,8150.0
Production started,166,Cash 2,0,8865.044215514146
Production complete,166,Cash 2,0,9134.251776241363
Creation,167,Service Customers Source,1,8711.0
Production started,167,Service Desk,1,8858.04239013928
Production complete,167,Service Desk,1,9202.345767490302
Creation,168,Regular Customers Source,0,9021.0
Production started,168,Cash 3,0,9057.700832664379
Production complete,168,Cash 3,0,9215.041383776184
Creation,169,Regular Customers Source,0,8295.0
Production started,169,Cash 2,0,9134.251776241363
Production complete,169,Cash 2,0,9232.806081338733
Creation,170,Regular Customers Source,0,8240.0
Production started,170,Cash 1,0,9054.964674486528
Production complete,170,Cash 1,0,9284.87610525945
Creation,171,Service Customers Source,1,9011.0
Production started,171,Service Desk,1,9202.345767490302
Production complete,171,Service Desk,1,9317.812580050415
Creation,172,Regular Customers Source,0,9191.0
Production started,172,Cash 3,0,9215.041383776184
Production complete,172,Cash 3,0,9349.504929033688
Creation,173,Regular Customers Source,0,8416.0
Production started,173,Cash 1,0,9284.87610525945
Production complete,173,Cash 1,0,9423.886407435077
Creation,174,Regular Customers Source,0,8347.0
Production started,174,Cash 2,0,9232.806081338733
Production complete,174,Cash 2,0,9491.949489721314
Creation,175,Regular Customers Source,0,8776.0
Production started,175,Cash 1,0,9423.886407435077
Production complete,175,Cash 1,0,9521.604268364763
Creation,176,Service Customers Source,1,9307.0
Production started,176,Service Desk,1,9317.812580050415
Production complete,176,Service Desk,1,9528.608311876182
Creation,177,Regular Customers Source,0,9384.0
Production started,177,Cash 3,0,9384.0
Production complete,177,Cash 3,0,9531.52452403596
Creation,178,Regular Customers Source,0,8587.0
Production started,178,Cash 2,0,9491.949489721314
Production complete,178,Cash 2,0,9681.782788676033
Creation,179,Regular Customers Source,0,8895.0
Production started,179,Cash 1,0,9521.604268364763
Production complete,179,Cash 1,0,9701.073527877528
Creation,180,Regular Customers Source,0,8959.0
Production started,180,Cash 2,0,9681.782788676033
Production complete,180,Cash 2,0,9777.421933413005
Creation,181,Regular Customers Source,0,6067.0
Production started,181,Service Desk,0,9528.608311876182
Production complete,181,Service Desk,0,9814.317360799932
Creation,182,Regular Customers Source,0,9652.0
Production started,182,Cash 3,0,9652.0
Production complete,182,Cash 3,0,9854.403644256206
Creation,183,Regular Customers Source,0,9081.0
Production started,183,Cash 1,0,9701.073527877528
Production complete,183,Cash 1,0,9917.738351025813
Creation,184,Regular Customers Source,0,9149.0
Production started,184,Cash 2,0,9777.421933413005
Production complete,184,Cash 2,0,9947.69825505545
Creation,185,Regular Customers Source,0,9325.0
Production started,185,Cash 1,0,9917.738351025813
Production complete,185,Cash 1,0,9976.721464436392
Creation,186,Regular Customers Source,0,9460.0
Production started,186,Cash 1,0,9976.721464436392
Production complete,186,Cash 1,0,9994.89899522112
Creation,187,Regular Customers Source,0,9262.0
Production started,187,Cash 2,0,9947.69825505545
Production complete,187,Cash 2,0,10022.418390249848
Creation,188,Regular Customers Source,0,9524.0
Production started,188,Cash 1,0,9994.89899522112
Production complete,188,Cash 1,0,10028.79601729187
Creation,189,Service Customers Source,1,9612.0
Production started,189,Service Desk,1,9814.317360799932
Production complete,189,Service Desk,1,10059.97862299364
Creation,190,Regular Customers Source,0,9712.0
Production started,190,Cash 1,0,10028.79601729187
Production complete,190,Cash 1,0,10082.071757311782
Creation,191,Regular Customers Source,0,9599.0
Production started,191,Cash 2,0,10022.418390249848
Production complete,191,Cash 2,0,10201.455559471427
Creation,192,Regular Customers Source,0,9920.0
Production started,192,Cash 1,0,10082.071757311782
Production complete,192,Cash 1,0,10344.959099536545
Creation,193,Service Customers Source,1,9902.0
Production started,193,Service Desk,1,10059.97862299364
Production complete,193,Service Desk,1,10378.828264235275
Creation,194,Regular Customers Source,0,9770.0
Production started,194,Cash 2,0,10201.455559471427
Production complete,194,Cash 2,0,10435.05501642704
Creation,195,Regular Customers Source,0,10030.0
Production started,195,Cash 1,0,10344.959099536545
Production complete,195,Cash 1,0,10504.461090649638
Creation,196,Regular Customers Source,0,9856.0
Production started,196,Cash 2,0,10435.05501642704
Production complete,196,Cash 2,0,10537.108325405237
Creation,197,Regular Customers Source,0,10099.0
Production started,197,Cash 1,0,10504.461090649638
Production complete,197,Cash 1,0,10663.125968458875
Creation,198,Regular Customers Source,0,9970.0
Production started,198,Cash 2,0,10537.108325405237
Production complete,198,Cash 2,0,10675.435767067493
Creation,199,Service Customers Source,1,10201.0
Production started,199,Service Desk,1,10378.828264235275
Production complete,199,Service Desk,1,10720.004768586216
Creation,200,Regular Customers Source,0,10237.0
Production started,200,Cash 2,0,10675.435767067493
Production complete,200,Cash 2,0,10725.23742499203
Creation,201,Regular Customers Source,0,10145.0
Production started,201,Cash 1,0,10663.125968458875
Production complete,201,Cash 1,0,10822.270853880973
Creation,202,Regular Customers Source,0,10306.0
Production started,202,Cash 2,0,10725.23742499203
Production complete,202,Cash 2,0,10842.97810048333
Creation,203,Regular Customers Source,0,10192.0
Production started,203,Cash 1,0,10822.270853880973
Production complete,203,Cash 1,0,10886.53362124646
Creation,204,Regular Customers Source,0,10469.0
Production started,204,Cash 2,0,10842.97810048333
Production complete,204,Cash 2,0,10983.755479002873
Creation,205,Service Customers Source,1,10508.0
Production started,205,Service Desk,1,10720.004768586216
Production complete,205,Service Desk,1,11065.425173178051
Creation,206,Regular Customers Source,0,10364.0
Production started,206,Cash 1,0,10886.53362124646
Production complete,206,Cash 1,0,11114.93925679379
Creation,207,Regular Customers Source,0,10608.0
Production started,207,Cash 2,0,10983.755479002873
Production complete,207,Cash 2,0,11191.56353317219
Creation,208,Regular Customers Source,0,10526.0
Production started,208,Cash 1,0,11114.93925679379
Production complete,208,Cash 1,0,11248.807918234792
Creation,209,Regular Customers Source,0,11093.0
Production started,209,Cash 3,0,11093.0
