events,numbers,stations,serviceCustomer,times
Production started,208,Cash 2,0,11133.520444572976
Production complete,208,Cash 2,0,11194.247520484761
Creation,209,Regular Customers Source,0,9694.0
Production started,209,Service Desk,0,11075.585430892277
Production complete,209,Service Desk,0,11227.299383742547
Creation,210,Regular Customers Source,0,10678.0
Production started,210,Cash 1,0,11158.07735688315
Production complete,210,Cash 1,0,11285.582757812672
Creation,211,Regular Customers Source,0,10732.0
Production started,211,Cash 2,0,11194.247520484761
Production complete,211,Cash 2,0,11411.856586220756
Creation,212,Regular Customers Source,0,10111.0
Production started,212,Service Desk,0,11227.299383742547
Production complete,212,Service Desk,0,11443.470081290203
Creation,213,Regular Customers Source,0,10846.0
Production started,213,Cash 1,0,11285.582757812672
Production complete,213,Cash 1,0,11470.054675295485
Creation,214,Regular Customers Source,0,10954.0
Production started,214,Cash 2,0,11411.856586220756
Production complete,214,Cash 2,0,11506.763380883049
Creation,215,Regular Customers Source,0,10904.0
Production started,215,Cash 1,0,11470.054675295485
Production complete,215,Cash 1,0,11636.849524677606
Creation,216,Service Customers Source,1,11233.0
Production started,216,Service Desk,1,11443.470081290203
Production complete,216,Service Desk,1,11699.22981844882
Creation,217,Regular Customers Source,0,11013.0
Production started,217,Cash 2,0,11506.763380883049
Production complete,217,Cash 2,0,11777.82872666886
Creation,218,Regular Customers Source,0,11090.0
Production started,218,Cash 1,0,11636.849524677606
Production complete,218,Cash 1,0,11813.07515493549
Creation,219,Regular Customers Source,0,11767.0
Production started,219,Cash 3,0,11767.0
Production complete,219,Cash 3,0,11843.054160924185
Creation,220,Regular Customers Source,0,11147.0
Production started,220,Cash 2,0,11777.82872666886
Production complete,220,Cash 2,0,11886.223474349537
Creation,221,Regular Customers Source,0,11213.0
Production started,221,Cash 1,0,11813.07515493549
Production complete,221,Cash 1,0,11971.663300974986
Creation,222,Service Customers Source,1,11541.0
Production started,222,Service Desk,1,11699.22981844882
Production complete,222,Service Desk,1,11972.643093827173
Creation,223,Regular Customers Source,0,11271.0
Production started,223,Cash 2,0,11886.223474349537
Production complete,223,Cash 2,0,12091.99123218304
Creation,224,Regular Customers Source,0,11320.0
Production started,224,Cash 1,0,11971.663300974986
Production complete,224,Cash 1,0,12096.239542406154
Creation,225,Regular Customers Source,0,11506.0
Production started,225,Cash 1,0,12096.239542406154
Production complete,225,Cash 1,0,12180.033664166007
Creation,226,Service Customers Source,1,11860.0
Production started,226,Service Desk,1,11972.643093827173
Production complete,226,Service Desk,1,12221.0249984396
Creation,227,Regular Customers Source,0,11438.0
Production started,227,Cash 2,0,12091.99123218304
Production complete,227,Cash 2,0,12231.789862341728
Creation,228,Regular Customers Source,0,11570.0
Production started,228,Cash 2,0,12231.789862341728
Production complete,228,Cash 2,0,12352.24684384109
Creation,229,Regular Customers Source,0,11642.0
Production started,229,Cash 1,0,12180.033664166007
Production complete,229,Cash 1,0,12410.467953428577
Creation,230,Regular Customers Source,0,11902.0
Production started,230,Cash 2,0,12352.24684384109
Production complete,230,Cash 2,0,12512.933934824905
Creation,231,Service Customers Source,1,12151.0
Production started,231,Service Desk,1,12221.0249984396
Production complete,231,Service Desk,1,12613.528470205738
Creation,232,Regular Customers Source,0,11831.0
Production started,232,Cash 1,0,12410.467953428577
Production complete,232,Cash 1,0,12620.01243142167
Creation,233,Regular Customers Source,0,12482.0
Production started,233,Cash 3,0,12482.0
Production complete,233,Cash 3,0,12628.158669536462
Creation,234,Regular Customers Source,0,11957.0
Production started,234,Cash 2,0,12512.933934824905
Production complete,234,Cash 2,0,12630.227625870133
Creation,235,Regular Customers Source,0,12095.0
Production started,235,Cash 2,0,12630.227625870133
Production complete,235,Cash 2,0,12761.878179172016
Creation,236,Regular Customers Source,0,12611.0
Production started,236,Cash 3,0,12628.158669536462
Production complete,236,Cash 3,0,12775.649486428054
Creation,237,Regular Customers Source,0,12026.0
Production started,237,Cash 1,0,12620.01243142167
Production complete,237,Cash 1,0,12797.72021973187
Creation,238,Service Customers Source,1,12469.0
Production started,238,Service Desk,1,12613.528470205738
Production complete,238,Service Desk,1,12925.941313916894
Creation,239,Regular Customers Source,0,12162.0
Production started,239,Cash 1,0,12797.72021973187
Production complete,239,Cash 1,0,12953.891514269266
Creation,240,Regular Customers Source,0,12295.0
Production started,240,Cash 2,0,12761.878179172016
Production complete,240,Cash 2,0,12987.445293793724
Creation,241,Regular Customers Source,0,12224.0
Production started,241,Cash 1,0,12953.891514269266
Production complete,241,Cash 1,0,13055.235321091273
Creation,242,Regular Customers Source,0,12360.0
Production started,242,Cash 2,0,12987.445293793724
Production complete,242,Cash 2,0,13060.780884609176
Creation,243,Regular Customers Source,0,12877.0
Production started,243,Cash 3,0,12877.0
Production complete,243,Cash 3,0,13105.989505180381
Creation,244,Service Customers Source,1,12756.0
Production started,244,Service Desk,1,12925.941313916894
Production complete,244,Service Desk,1,13134.294432804982
Creation,245,Regular Customers Source,0,12552.0
Production started,245,Cash 2,0,13060.780884609176
Production complete,245,Cash 2,0,13158.68335593893
Creation,246,Regular Customers Source,0,12415.0
Production started,246,Cash 1,0,13055.235321091273
Production complete,246,Cash 1,0,13240.519572644493
Creation,247,Regular Customers Source,0,12717.0
Production started,247,Cash 2,0,13158.68335593893
Production complete,247,Cash 2,0,13267.837944404653
Creation,248,Regular Customers Source,0,12944.0
Production started,248,Cash 3,0,13105.989505180381
Production complete,248,Cash 3,0,13276.097285644686
Creation,249,Regular Customers Source,0,12670.0
Production started,249,Cash 1,0,13240.519572644493
Production complete,249,Cash 1,0,13289.67936428548
Creation,250,Regular Customers Source,0,12823.0
Production started,250,Cash 1,0,13289.67936428548
Production complete,250,Cash 1,0,13312.404334486277
Creation,251,Regular Customers Source,0,12767.0
Production started,251,Cash 2,0,13267.837944404653
Production complete,251,Cash 2,0,13380.755011715666
Creation,252,Regular Customers Source,0,13004.0
Production started,252,Cash 3,0,13276.097285644686
Production complete,252,Cash 3,0,13418.167130842101
Creation,253,Service Customers Source,1,13040.0
Production started,253,Service Desk,1,13134.294432804982
Production complete,253,Service Desk,1,13449.107260713557
Creation,254,Regular Customers Source,0,13192.0
Production started,254,Cash 2,0,13380.755011715666
Production complete,254,Cash 2,0,13493.910946000684
Creation,255,Regular Customers Source,0,13072.0
Production started,255,Cash 1,0,13312.404334486277
Production complete,255,Cash 1,0,13501.429989792241
Creation,256,Regular Customers Source,0,13238.0
Production started,256,Cash 2,0,13493.910946000684
Production complete,256,Cash 2,0,13569.320944397477
Creation,257,Regular Customers Source,0,13298.0
Production started,257,Cash 1,0,13501.429989792241
Production complete,257,Cash 1,0,13585.23540804688
Creation,258,Regular Customers Source,0,13119.0
Production started,258,Cash 3,0,13418.167130842101
Production complete,258,Cash 3,0,13606.943665173087
Creation,259,Service Customers Source,1,13321.0
Production started,259,Service Desk,1,13449.107260713557
Production complete,259,Service Desk,1,13659.553110667084
Creation,260,Regular Customers Source,0,13427.0
Production started,260,Cash 2,0,13569.320944397477
Production complete,260,Cash 2,0,13712.927004378027
Creation,261,Regular Customers Source,0,13367.0
Production started,261,Cash 1,0,13585.23540804688
Production complete,261,Cash 1,0,13731.099194510103
Creation,262,Service Customers Source,1,13624.0
Production started,262,Service Desk,1,13659.553110667084
Production complete,262,Service Desk,1,13798.754827819555
Creation,263,Regular Customers Source,0,13549.0
Production started,263,Cash 2,0,13712.927004378027
Production complete,263,Cash 2,0,13823.018368812305
Creation,264,Regular Customers Source,0,13478.0
Production started,264,Cash 1,0,13731.099194510103
Production complete,264,Cash 1,0,13978.646900513664
Creation,265,Regular Customers Source,0,10331.0
Production started,265,Service Desk,0,13798.754827819555
Production complete,265,Service Desk,0,13978.810036736231
Creation,266,Regular Customers Source,0,13671.0
Production started,266,Cash 2,0,13823.018368812305
Production complete,266,Cash 2,0,14048.354130379124
Creation,267,Regular Customers Source,0,13719.0
Production started,267,Cash 2,0,14048.354130379124
Production complete,267,Cash 2,0,14133.280344249608
Creation,268,Regular Customers Source,0,13619.0
Production started,268,Cash 1,0,13978.646900513664
Production complete,268,Cash 1,0,14177.205765962
Creation,269,Regular Customers Source,0,13790.0
Production started,269,Cash 1,0,14177.205765962
Production complete,269,Cash 1,0,14235.901245333529
Creation,270,Regular Customers Source,0,13835.0
Production started,270,Cash 2,0,14133.280344249608
Production complete,270,Cash 2,0,14283.530698381672
Creation,271,Service Customers Source,1,13908.0
Production started,271,Service Desk,1,13978.810036736231
Production complete,271,Service Desk,1,14306.18385453914
Creation,272,Regular Customers Source,0,13892.0
Production started,272,Cash 1,0,14235.901245333529
Production complete,272,Cash 1,0,14381.698022118748
Creation,273,Regular Customers Source,0,13957.0
Production started,273,Cash 2,0,14283.530698381672
Production complete,273,Cash 2,0,14476.45291916648
Creation,274,Regular Customers Source,0,14093.0
Production started,274,Cash 2,0,14476.45291916648
Production complete,274,Cash 2,0,14576.045619358598
Creation,275,Regular Customers Source,0,14023.0
Production started,275,Cash 1,0,14381.698022118748
Production complete,275,Cash 1,0,14605.935943398337
Creation,276,Service Customers Source,1,14208.0
Production started,276,Service Desk,1,14306.18385453914
Production complete,276,Service Desk,1,14681.215311304799
Creation,277,Regular Customers Source,0,14160.0
Production started,277,Cash 2,0,14576.045619358598
Production complete,277,Cash 2,0,14704.255367471089
Creation,278,Regular Customers Source,0,14212.0
Production started,278,Cash 1,0,14605.935943398337
Production complete,278,Cash 1,0,14704.809749742311
Creation,279,Regular Customers Source,0,14277.0
Production started,279,Cash 1,0,14704.809749742311
Production complete,279,Cash 1,0,14908.681042849339
Creation,280,Service Customers Source,1,14541.0
Production started,280,Service Desk,1,14681.215311304799
Production complete,280,Service Desk,1,14913.873368799295
Creation,281,Regular Customers Source,0,14331.0
Production started,281,Cash 2,0,14704.255367471089
Production complete,281,Cash 2,0,14925.144760652182
Creation,282,Regular Customers Source,0,14894.0
Production started,282,Cash 3,0,14894.0
Production complete,282,Cash 3,0,15063.434395260989
Creation,283,Regular Customers Source,0,14529.0
Production started,283,Cash 2,0,14925.144760652182
Production complete,283,Cash 2,0,15100.895949832564
Creation,284,Regular Customers Source,0,14394.0
Production started,284,Cash 1,0,14908.681042849339
Production complete,284,Cash 1,0,15118.427615217375
Creation,285,Service Customers Source,1,14860.0
Production started,285,Service Desk,1,14913.873368799295
Production complete,285,Service Desk,1,15122.329798207995
Creation,286,Regular Customers Source,0,10443.0
Production started,286,Service Desk,0,15122.329798207995
Production complete,286,Service Desk,0,15163.58532111537
Creation,287,Regular Customers Source,0,14579.0
Production started,287,Cash 2,0,15100.895949832564
Production complete,287,Cash 2,0,15186.701613103258
Creation,288,Regular Customers Source,0,14461.0
Production started,288,Cash 1,0,15118.427615217375
Production complete,288,Cash 1,0,15236.712768250505
Creation,289,Regular Customers Source,0,14710.0
Production started,289,Cash 2,0,15186.701613103258
Production complete,289,Cash 2,0,15291.178535367437
Creation,290,Regular Customers Source,0,14841.0
Production started,290,Cash 2,0,15291.178535367437
Production complete,290,Cash 2,0,15358.251663219136
Creation,291,Regular Customers Source,0,11378.0
Production started,291,Service Desk,0,15163.58532111537
Production complete,291,Service Desk,0,15420.017255478104
Creation,292,Regular Customers Source,0,14653.0
Production started,292,Cash 1,0,15236.712768250505
Production complete,292,Cash 1,0,15445.149866630089
Creation,293,Regular Customers Source,0,14998.0
Production started,293,Cash 2,0,15358.251663219136
Production complete,293,Cash 2,0,15464.44923299066
Creation,294,Regular Customers Source,0,15108.0
Production started,294,Cash 2,0,15464.44923299066
Production complete,294,Cash 2,0,15501.1753539154
Creation,295,Service Customers Source,1,15179.0
Production started,295,Service Desk,1,15420.017255478104
Production complete,295,Service Desk,1,15537.31153608502
Creation,296,Regular Customers Source,0,14786.0
Production started,296,Cash 1,0,15445.149866630089
Production complete,296,Cash 1,0,15631.633043742864
Creation,297,Regular Customers Source,0,15223.0
Production started,297,Cash 2,0,15501.1753539154
Production complete,297,Cash 2,0,15682.82643768306
Creation,298,Service Customers Source,1,15477.0
Production started,298,Service Desk,1,15537.31153608502
Production complete,298,Service Desk,1,15753.234003001982
Creation,299,Regular Customers Source,0,14946.0
Production started,299,Cash 1,0,15631.633043742864
Production complete,299,Cash 1,0,15782.004120064645
Creation,300,Regular Customers Source,0,15353.0
Production started,300,Cash 2,0,15682.82643768306
Production complete,300,Cash 2,0,15823.397772790091
Creation,301,Regular Customers Source,0,15155.0
Production started,301,Cash 1,0,15782.004120064645
Production complete,301,Cash 1,0,15831.316490458441
Creation,302,Service Customers Source,1,15737.0
Production started,302,Service Desk,1,15753.234003001982
Production complete,302,Service Desk,1,15910.42050023445
Creation,303,Regular Customers Source,0,15294.0
Production started,303,Cash 1,0,15831.316490458441
Production complete,303,Cash 1,0,16050.836309522212
Creation,304,Regular Customers Source,0,11701.0
Production started,304,Service Desk,0,15910.42050023445
Production complete,304,Service Desk,0,16073.209115220012
Creation,305,Regular Customers Source,0,15414.0
Production started,305,Cash 2,0,15823.397772790091
Production complete,305,Cash 2,0,16074.896318762898
Creation,306,Regular Customers Source,0,15479.0
Production started,306,Cash 1,0,16050.836309522212
Production complete,306,Cash 1,0,16122.612130148485
Creation,307,Regular Customers Source,0,15537.0
Production started,307,Cash 2,0,16074.896318762898
Production complete,307,Cash 2,0,16145.26610420365
Creation,308,Service Customers Source,1,16041.0
Production started,308,Service Desk,1,16073.209115220012
Production complete,308,Service Desk,1,16190.876809744374
Creation,309,Regular Customers Source,0,15706.0
Production started,309,Cash 2,0,16145.26610420365
Production complete,309,Cash 2,0,16197.48199809227
Creation,310,Regular Customers Source,0,15047.0
Production started,310,Service Desk,0,16190.876809744374
Production complete,310,Service Desk,0,16248.5357222816
Creation,311,Regular Customers Source,0,15646.0
Production started,311,Cash 1,0,16122.612130148485
Production complete,311,Cash 1,0,16286.91194503771
Creation,312,Regular Customers Source,0,15766.0
Production started,312,Cash 2,0,16197.48199809227
Production complete,312,Cash 2,0,16296.231048741658
Creation,313,Regular Customers Source,0,15981.0
Production started,313,Cash 2,0,16296.231048741658
Production complete,313,Cash 2,0,16408.58542645106
Creation,314,Regular Customers Source,0,15820.0
Production started,314,Cash 1,0,16286.91194503771
Production complete,314,Cash 1,0,16428.842747692866
Creation,315,Regular Customers Source,0,15588.0
Production started,315,Service Desk,0,16248.5357222816
Production complete,315,Service Desk,0,16436.294701083363
Creation,316,Regular Customers Source,0,16203.0
Production started,316,Cash 2,0,16408.58542645106
Production complete,316,Cash 2,0,16505.748152094307
Creation,317,Regular Customers Source,0,16260.0
Production started,317,Cash 2,0,16505.748152094307
Production complete,317,Cash 2,0,16577.62948662357
Creation,318,Regular Customers Source,0,15869.0
Production started,318,Cash 1,0,16428.842747692866
Production complete,318,Cash 1,0,16581.65898803589
Creation,319,Regular Customers Source,0,16083.0
Production started,319,Cash 1,0,16581.65898803589
Production complete,319,Cash 1,0,16756.8748073583
Creation,320,Service Customers Source,1,16354.0
Production started,320,Service Desk,1,16436.294701083363
Production complete,320,Service Desk,1,16804.783859579322
Creation,321,Regular Customers Source,0,16138.0
Production started,321,Cash 1,0,16756.8748073583
Production complete,321,Cash 1,0,16934.314087120365
Creation,322,Regular Customers Source,0,16315.0
Production started,322,Cash 2,0,16577.62948662357
Production complete,322,Cash 2,0,16979.662063200863
Creation,323,Regular Customers Source,0,16381.0
Production started,323,Cash 1,0,16934.314087120365
Production complete,323,Cash 1,0,17067.40642013883
Creation,324,Service Customers Source,1,16679.0
Production started,324,Service Desk,1,16804.783859579322
Production complete,324,Service Desk,1,17138.8449905124
Creation,325,Regular Customers Source,0,16447.0
Production started,325,Cash 2,0,16979.662063200863
Production complete,325,Cash 2,0,17180.796667303435
Creation,326,Regular Customers Source,0,16506.0
Production started,326,Cash 2,0,17180.796667303435
Production complete,326,Cash 2,0,17276.231390812092
Creation,327,Regular Customers Source,0,16630.0
Production started,327,Cash 1,0,17067.40642013883
Production complete,327,Cash 1,0,17305.48765659881
Creation,328,Regular Customers Source,0,17163.0
Production started,328,Cash 3,0,17163.0
Production complete,328,Cash 3,0,17320.008792742225
Creation,329,Regular Customers Source,0,16691.0
Production started,329,Cash 2,0,17276.231390812092
Production complete,329,Cash 2,0,17390.045356204795
Creation,330,Regular Customers Source,0,16749.0
Production started,330,Cash 1,0,17305.48765659881
Production complete,330,Cash 1,0,17444.372328756763
Creation,331,Regular Customers Source,0,17388.0
Production started,331,Cash 3,0,17388.0
Production complete,331,Cash 3,0,17507.68097555446
Creation,332,Service Customers Source,1,16992.0
Production started,332,Service Desk,1,17138.8449905124
Production complete,332,Service Desk,1,17520.06296444466
Creation,333,Regular Customers Source,0,16873.0
Production started,333,Cash 2,0,17390.045356204795
Production complete,333,Cash 2,0,17556.91676217989
Creation,334,Service Customers Source,1,17284.0
Production started,334,Service Desk,1,17520.06296444466
Production complete,334,Service Desk,1,17670.888471506933
Creation,335,Regular Customers Source,0,16810.0
Production started,335,Cash 1,0,17444.372328756763
Production complete,335,Cash 1,0,17707.246469529313
Creation,336,Regular Customers Source,0,17042.0
Production started,336,Cash 2,0,17556.91676217989
Production complete,336,Cash 2,0,17767.542626714192
Creation,337,Service Customers Source,1,17588.0
Production started,337,Service Desk,1,17670.888471506933
Production complete,337,Service Desk,1,17867.559287068616
Creation,338,Regular Customers Source,0,17607.0
Production started,338,Cash 3,0,17607.0
Production complete,338,Cash 3,0,17885.034315512163
Creation,339,Regular Customers Source,0,16989.0
Production started,339,Cash 1,0,17707.246469529313
Production complete,339,Cash 1,0,17886.84590256264
Creation,340,Regular Customers Source,0,17219.0
Production started,340,Cash 2,0,17767.542626714192
Production complete,340,Cash 2,0,17949.7618348218
Creation,341,Regular Customers Source,0,15925.0
Production started,341,Service Desk,0,17867.559287068616
Production complete,341,Service Desk,0,18050.352597003417
Creation,342,Regular Customers Source,0,17281.0
Production started,342,Cash 2,0,17949.7618348218
Production complete,342,Cash 2,0,18085.50933774631
Creation,343,Regular Customers Source,0,17106.0
Production started,343,Cash 1,0,17886.84590256264
Production complete,343,Cash 1,0,18095.497373367027
Creation,344,Regular Customers Source,0,17666.0
Production started,344,Cash 3,0,17885.034315512163
Production complete,344,Cash 3,0,18107.636400558196
Creation,345,Regular Customers Source,0,17330.0
Production started,345,Cash 1,0,18095.497373367027
Production complete,345,Cash 1,0,18132.7268548589
Creation,346,Regular Customers Source,0,17447.0
Production started,346,Cash 1,0,18132.7268548589
Production complete,346,Cash 1,0,18233.355002093136
Creation,347,Regular Customers Source,0,17497.0
Production started,347,Cash 2,0,18085.50933774631
Production complete,347,Cash 2,0,18304.743253070577
Creation,348,Regular Customers Source,0,17740.0
Production started,348,Cash 3,0,18107.636400558196
Production complete,348,Cash 3,0,18321.0135452008
Creation,349,Service Customers Source,1,17881.0
Production started,349,Service Desk,1,18050.352597003417
Production complete,349,Service Desk,1,18340.89816338746
Creation,350,Regular Customers Source,0,17868.0
Production started,350,Cash 1,0,18233.355002093136
Production complete,350,Cash 1,0,18384.900083642966
Creation,351,Regular Customers Source,0,17561.0
Production started,351,Cash 2,0,18304.743253070577
Production complete,351,Cash 2,0,18401.419882798094
Creation,352,Regular Customers Source,0,17973.0
Production started,352,Cash 2,0,18401.419882798094
Production complete,352,Cash 2,0,18479.174151677566
Creation,353,Service Customers Source,1,18183.0
Production started,353,Service Desk,1,18340.89816338746
Production complete,353,Service Desk,1,18513.814528588013
Creation,354,Regular Customers Source,0,17804.0
Production started,354,Cash 3,0,18321.0135452008
Production complete,354,Cash 3,0,18515.691213320664
Creation,355,Regular Customers Source,0,18042.0
Production started,355,Cash 1,0,18384.900083642966
Production complete,355,Cash 1,0,18557.079230064406
Creation,356,Regular Customers Source,0,17920.0
Production started,356,Cash 3,0,18515.691213320664
Production complete,356,Cash 3,0,18623.261717720987
Creation,357,Regular Customers Source,0,18093.0
Production started,357,Cash 2,0,18479.174151677566
Production complete,357,Cash 2,0,18626.2447834167
Creation,358,Service Customers Source,1,18485.0
Production started,358,Service Desk,1,18513.814528588013
Production complete,358,Service Desk,1,18718.23991285898
Creation,359,Regular Customers Source,0,18145.0
Production started,359,Cash 1,0,18557.079230064406
Production complete,359,Cash 1,0,18723.86212636596
Creation,360,Regular Customers Source,0,18201.0
Production started,360,Cash 3,0,18623.261717720987
Production complete,360,Cash 3,0,18744.010406550195
Creation,361,Regular Customers Source,0,18372.0
Production started,361,Cash 3,0,18744.010406550195
Production complete,361,Cash 3,0,18818.50813463378
Creation,362,Regular Customers Source,0,18315.0
Production started,362,Cash 2,0,18626.2447834167
Production complete,362,Cash 2,0,18844.09950089552
Creation,363,Regular Customers Source,0,16030.0
Production started,363,Service Desk,0,18718.23991285898
Production complete,363,Service Desk,0,18866.840516671255
Creation,364,Regular Customers Source,0,18254.0
Production started,364,Cash 1,0,18723.86212636596
Production complete,364,Cash 1,0,18923.411095198193
Creation,365,Regular Customers Source,0,18626.0
Production started,365,Cash 3,0,18818.50813463378
Production complete,365,Cash 3,0,18983.092122580056
Creation,366,Regular Customers Source,0,18502.0
Production started,366,Cash 2,0,18844.09950089552
Production complete,366,Cash 2,0,19072.50069060206
Creation,367,Regular Customers Source,0,18434.0
Production started,367,Cash 1,0,18923.411095198193
Production complete,367,Cash 1,0,19135.886336554988
Creation,368,Regular Customers Source,0,18782.0
Production started,368,Cash 3,0,18983.092122580056
Production complete,368,Cash 3,0,19149.83508122926
Creation,369,Service Customers Source,1,18774.0
Production started,369,Service Desk,1,18866.840516671255
Production complete,369,Service Desk,1,19175.774463593796
Creation,370,Regular Customers Source,0,18842.0
Production started,370,Cash 3,0,19149.83508122926
Production complete,370,Cash 3,0,19284.65760736157
Creation,371,Service Customers Source,1,19074.0
Production started,371,Service Desk,1,19175.774463593796
Production complete,371,Service Desk,1,19298.417554376872
Creation,372,Regular Customers Source,0,18678.0
Production started,372,Cash 2,0,19072.50069060206
Production complete,372,Cash 2,0,19340.561011319278
Creation,373,Regular Customers Source,0,18561.0
Production started,373,Cash 1,0,19135.886336554988
Production complete,373,Cash 1,0,19362.141281865104
Creation,374,Regular Customers Source,0,18898.0
Production started,374,Cash 2,0,19340.561011319278
Production complete,374,Cash 2,0,19431.495783819784
Creation,375,Regular Customers Source,0,19048.0
Production started,375,Cash 3,0,19284.65760736157
Production complete,375,Cash 3,0,19455.443175125045
Creation,376,Regular Customers Source,0,16567.0
Production started,376,Service Desk,0,19298.417554376872
Production complete,376,Service Desk,0,19491.570290378397
Creation,377,Regular Customers Source,0,18732.0
Production started,377,Cash 1,0,19362.141281865104
Production complete,377,Cash 1,0,19499.872819203505
Creation,378,Regular Customers Source,0,19168.0
Production started,378,Cash 3,0,19455.443175125045
Production complete,378,Cash 3,0,19696.35548571254
Creation,379,Regular Customers Source,0,19110.0
Production started,379,Cash 2,0,19431.495783819784
Production complete,379,Cash 2,0,19745.794087950977
Creation,380,Regular Customers Source,0,18977.0
Production started,380,Cash 1,0,19499.872819203505
Production complete,380,Cash 1,0,19763.743838369974
Creation,381,Service Customers Source,1,19356.0
Production started,381,Service Desk,1,19491.570290378397
Production complete,381,Service Desk,1,19798.86035165788
Creation,382,Regular Customers Source,0,19229.0
Production started,382,Cash 1,0,19763.743838369974
Production complete,382,Cash 1,0,19816.170902636088
Creation,383,Regular Customers Source,0,19299.0
Production started,383,Cash 3,0,19696.35548571254
Production complete,383,Cash 3,0,19853.758424581905
Creation,384,Regular Customers Source,0,19361.0
Production started,384,Cash 2,0,19745.794087950977
Production complete,384,Cash 2,0,19907.821527728123
Creation,385,Regular Customers Source,0,19571.0
Production started,385,Cash 3,0,19853.758424581905
Production complete,385,Cash 3,0,19984.125472278618
Creation,386,Regular Customers Source,0,19420.0
Production started,386,Cash 1,0,19816.170902636088
Production complete,386,Cash 1,0,19997.740302759084
Creation,387,Regular Customers Source,0,19491.0
Production started,387,Cash 2,0,19907.821527728123
Production complete,387,Cash 2,0,20129.054899106148
Creation,388,Service Customers Source,1,19689.0
Production started,388,Service Desk,1,19798.86035165788
Production complete,388,Service Desk,1,20151.97554635463
Creation,389,Regular Customers Source,0,19788.0
Production started,389,Cash 3,0,19984.125472278618
Production complete,389,Cash 3,0,20172.98822007047
Creation,390,Regular Customers Source,0,19695.0
Production started,390,Cash 1,0,19997.740302759084
Production complete,390,Cash 1,0,20180.162426184655
Creation,391,Regular Customers Source,0,19749.0
Production started,391,Cash 2,0,20129.054899106148
Production complete,391,Cash 2,0,20249.258002313934
Creation,392,Regular Customers Source,0,19847.0
Production started,392,Cash 1,0,20180.162426184655
Production complete,392,Cash 1,0,20354.829842148498
Creation,393,Regular Customers Source,0,19932.0
Production started,393,Cash 2,0,20249.258002313934
Production complete,393,Cash 2,0,20389.926863575187
Creation,394,Service Customers Source,1,19968.0
Production started,394,Service Desk,1,20151.97554635463
Production complete,394,Service Desk,1,20407.24347668995
Creation,395,Regular Customers Source,0,19996.0
Production started,395,Cash 1,0,20354.829842148498
Production complete,395,Cash 1,0,20437.1874547239
Creation,396,Service Customers Source,1,20289.0
Production started,396,Service Desk,1,20407.24347668995
Production complete,396,Service Desk,1,20570.620197247365
Creation,397,Regular Customers Source,0,20122.0
Production started,397,Cash 2,0,20389.926863575187
Production complete,397,Cash 2,0,20610.043326035047
Creation,398,Regular Customers Source,0,16934.0
Production started,398,Service Desk,0,20570.620197247365
Production complete,398,Service Desk,0,20683.177161107953
Creation,399,Regular Customers Source,0,20064.0
Production started,399,Cash 1,0,20437.1874547239
Production complete,399,Cash 1,0,20696.65637226489
Creation,400,Regular Customers Source,0,20246.0
Production started,400,Cash 2,0,20610.043326035047
Production complete,400,Cash 2,0,20821.44351472824
Creation,401,Regular Customers Source,0,20186.0
Production started,401,Cash 1,0,20696.65637226489
Production complete,401,Cash 1,0,20855.6313070398
Creation,402,Service Customers Source,1,20573.0
Production started,402,Service Desk,1,20683.177161107953
Production complete,402,Service Desk,1,20891.62253541283
Creation,403,Regular Customers Source,0,20364.0
Production started,403,Cash 1,0,20855.6313070398
Production complete,403,Cash 1,0,20950.93520025277
Creation,404,Regular Customers Source,0,20314.0
Production started,404,Cash 2,0,20821.44351472824
Production complete,404,Cash 2,0,21037.016817149244
Creation,405,Service Customers Source,1,20835.0
Production started,405,Service Desk,1,20891.62253541283
Production complete,405,Service Desk,1,21123.731971278998
Creation,406,Regular Customers Source,0,20495.0
Production started,406,Cash 1,0,20950.93520025277
Production complete,406,Cash 1,0,21156.69352564036
Creation,407,Regular Customers Source,0,20416.0
Production started,407,Cash 2,0,21037.016817149244
Production complete,407,Cash 2,0,21187.003032200857
Creation,408,Regular Customers Source,0,20615.0
Production started,408,Cash 2,0,21187.003032200857
Production complete,408,Cash 2,0,21318.2135477422
Creation,409,Regular Customers Source,0,20864.0
Production started,409,Cash 2,0,21318.2135477422
Production complete,409,Cash 2,0,21425.499041048177
Creation,410,Regular Customers Source,0,20750.0
Production started,410,Cash 1,0,21156.69352564036
Production complete,410,Cash 1,0,21427.708820338994
Creation,411,Service Customers Source,1,21116.0
Production started,411,Service Desk,1,21123.731971278998
Production complete,411,Service Desk,1,21435.159244695336
Creation,412,Regular Customers Source,0,20810.0
Production started,412,Cash 1,0,21427.708820338994
Production complete,412,Cash 1,0,21501.16907079349
Creation,413,Regular Customers Source,0,21396.0
Production started,413,Cash 3,0,21396.0
Production complete,413,Cash 3,0,21558.063705497934
Creation,414,Regular Customers Source,0,20922.0
Production started,414,Cash 1,0,21501.16907079349
Production complete,414,Cash 1,0,21592.49888747735
Creation,415,Regular Customers Source,0,21047.0
Production started,415,Cash 2,0,21425.499041048177
Production complete,415,Cash 2,0,21625.824986711385
Creation,416,Service Customers Source,1,21419.0
Production started,416,Service Desk,1,21435.159244695336
Production complete,416,Service Desk,1,21662.288623176482
Creation,417,Regular Customers Source,0,21099.0
Production started,417,Cash 2,0,21625.824986711385
