events,numbers,stations,serviceCustomer,times
Production complete,105,Cash 3,0,6049.697425364055
Creation,106,Regular Customers Source,0,5343.0
Production started,106,Cash 1,0,5899.335526954184
Production complete,106,Cash 1,0,6071.460323714066
Creation,107,Regular Customers Source,0,5476.0
Production started,107,Cash 1,0,6071.460323714066
Production complete,107,Cash 1,0,6182.881088986734
Creation,108,Regular Customers Source,0,5283.0
Production started,108,Cash 2,0,5945.915587458252
Production complete,108,Cash 2,0,6214.310521591762
Creation,109,Regular Customers Source,0,3158.0
Production started,109,Service Desk,0,5952.267692908804
Production complete,109,Service Desk,0,6255.49851883944
Creation,110,Regular Customers Source,0,6149.0
Production started,110,Cash 3,0,6149.0
Production complete,110,Cash 3,0,6374.177501331701
Creation,111,Regular Customers Source,0,5661.0
Production started,111,Cash 1,0,6182.881088986734
Production complete,111,Cash 1,0,6423.405285137699
Creation,112,Regular Customers Source,0,5530.0
Production started,112,Cash 2,0,6214.310521591762
Production complete,112,Cash 2,0,6424.587324550253
Creation,113,Service Customers Source,1,6013.0
Production started,113,Service Desk,1,6255.49851883944
Production complete,113,Service Desk,1,6535.598013434114
Creation,114,Regular Customers Source,0,5740.0
Production started,114,Cash 2,0,6424.587324550253
Production complete,114,Cash 2,0,6547.692850959036
Creation,115,Regular Customers Source,0,5912.0
Production started,115,Cash 1,0,6423.405285137699
Production complete,115,Cash 1,0,6576.940949828419
Creation,116,Regular Customers Source,0,6393.0
Production started,116,Cash 3,0,6393.0
Production complete,116,Cash 3,0,6668.4021803425285
Creation,117,Regular Customers Source,0,5972.0
Production started,117,Cash 1,0,6576.940949828419
Production complete,117,Cash 1,0,6727.134625529592
Creation,118,Service Customers Source,1,6333.0
Production started,118,Service Desk,1,6535.598013434114
Production complete,118,Service Desk,1,6755.4348609802655
Creation,119,Regular Customers Source,0,5794.0
Production started,119,Cash 2,0,6547.692850959036
Production complete,119,Cash 2,0,6801.671595261905
Creation,120,Regular Customers Source,0,6689.0
Production started,120,Cash 3,0,6689.0
Production complete,120,Cash 3,0,6811.766733400713
Creation,121,Regular Customers Source,0,6090.0
Production started,121,Cash 1,0,6727.134625529592
Production complete,121,Cash 1,0,6896.6406956682085
Creation,122,Regular Customers Source,0,6034.0
Production started,122,Cash 2,0,6801.671595261905
Production complete,122,Cash 2,0,6969.424433248127
Creation,123,Service Customers Source,1,6654.0
Production started,123,Service Desk,1,6755.4348609802655
Production complete,123,Service Desk,1,6974.8334956865865
Creation,124,Regular Customers Source,0,6209.0
Production started,124,Cash 1,0,6896.6406956682085
Production complete,124,Cash 1,0,7020.2966530873
Creation,125,Regular Customers Source,0,6863.0
Production started,125,Cash 3,0,6863.0
Production complete,125,Cash 3,0,7111.7247401543445
Creation,126,Regular Customers Source,0,7104.0
Production started,126,Cash 3,0,7111.7247401543445
Production complete,126,Cash 3,0,7154.637535418524
Creation,127,Regular Customers Source,0,6457.0
Production started,127,Cash 1,0,7020.2966530873
Production complete,127,Cash 1,0,7158.450850920932
Creation,128,Regular Customers Source,0,6266.0
Production started,128,Cash 2,0,6969.424433248127
Production complete,128,Cash 2,0,7173.714418331114
Creation,129,Service Customers Source,1,6956.0
Production started,129,Service Desk,1,6974.8334956865865
Production complete,129,Service Desk,1,7180.114749285996
Creation,130,Regular Customers Source,0,3571.0
Production started,130,Service Desk,0,7180.114749285996
Production complete,130,Service Desk,0,7222.574690502343
Creation,131,Regular Customers Source,0,6524.0
Production started,131,Cash 2,0,7173.714418331114
Production complete,131,Cash 2,0,7270.77342383335
Creation,132,Regular Customers Source,0,6583.0
Production started,132,Cash 1,0,7158.450850920932
Production complete,132,Cash 1,0,7387.030480973717
Creation,133,Regular Customers Source,0,4066.0
Production started,133,Service Desk,0,7222.574690502343
Production complete,133,Service Desk,0,7401.625913151837
Creation,134,Regular Customers Source,0,6634.0
Production started,134,Cash 2,0,7270.77342383335
Production complete,134,Cash 2,0,7478.989932211354
Creation,135,Regular Customers Source,0,6755.0
Production started,135,Cash 1,0,7387.030480973717
Production complete,135,Cash 1,0,7523.006278043663
Creation,136,Regular Customers Source,0,6809.0
Production started,136,Cash 2,0,7478.989932211354
Production complete,136,Cash 2,0,7562.199622320468
Creation,137,Service Customers Source,1,7243.0
Production started,137,Service Desk,1,7401.625913151837
Production complete,137,Service Desk,1,7653.168418533603
Creation,138,Regular Customers Source,0,6987.0
Production started,138,Cash 2,0,7562.199622320468
Production complete,138,Cash 2,0,7653.799971181592
Creation,139,Regular Customers Source,0,6919.0
Production started,139,Cash 1,0,7523.006278043663
Production complete,139,Cash 1,0,7758.692105335337
Creation,140,Regular Customers Source,0,7290.0
Production started,140,Cash 2,0,7653.799971181592
Production complete,140,Cash 2,0,7861.339748359378
Creation,141,Service Customers Source,1,7540.0
Production started,141,Service Desk,1,7653.168418533603
Production complete,141,Service Desk,1,7951.530987416873
Creation,142,Regular Customers Source,0,7042.0
Production started,142,Cash 1,0,7758.692105335337
Production complete,142,Cash 1,0,7963.744656325347
Creation,143,Regular Customers Source,0,7825.0
Production started,143,Cash 3,0,7825.0
Production complete,143,Cash 3,0,8021.443547663993
Creation,144,Regular Customers Source,0,7366.0
Production started,144,Cash 2,0,7861.339748359378
Production complete,144,Cash 2,0,8073.399259241263
Creation,145,Regular Customers Source,0,7614.0
Production started,145,Cash 2,0,8073.399259241263
Production complete,145,Cash 2,0,8231.200885878789
Creation,146,Service Customers Source,1,7845.0
Production started,146,Service Desk,1,7951.530987416873
Production complete,146,Service Desk,1,8260.7655706822
Creation,147,Regular Customers Source,0,7961.0
Production started,147,Cash 3,0,8021.443547663993
Production complete,147,Cash 3,0,8266.698593311714
Creation,148,Regular Customers Source,0,7165.0
Production started,148,Cash 1,0,7963.744656325347
Production complete,148,Cash 1,0,8320.493590454304
Creation,149,Regular Customers Source,0,8150.0
Production started,149,Cash 3,0,8266.698593311714
Production complete,149,Cash 3,0,8332.121516315345
Creation,150,Regular Customers Source,0,8210.0
Production started,150,Cash 3,0,8332.121516315345
Production complete,150,Cash 3,0,8383.400658957999
Creation,151,Regular Customers Source,0,7423.0
Production started,151,Cash 1,0,8320.493590454304
Production complete,151,Cash 1,0,8407.371868315011
Creation,152,Regular Customers Source,0,7668.0
Production started,152,Cash 2,0,8231.200885878789
Production complete,152,Cash 2,0,8456.889564140276
Creation,153,Service Customers Source,1,8151.0
Production started,153,Service Desk,1,8260.7655706822
Production complete,153,Service Desk,1,8515.608158828936
Creation,154,Regular Customers Source,0,7553.0
Production started,154,Cash 1,0,8407.371868315011
Production complete,154,Cash 1,0,8538.228350391284
Creation,155,Regular Customers Source,0,8274.0
Production started,155,Cash 3,0,8383.400658957999
Production complete,155,Cash 3,0,8596.126894219167
Creation,156,Regular Customers Source,0,7766.0
Production started,156,Cash 1,0,8538.228350391284
Production complete,156,Cash 1,0,8599.582869176962
Creation,157,Regular Customers Source,0,8332.0
Production started,157,Cash 3,0,8596.126894219167
Production complete,157,Cash 3,0,8628.606124084066
Creation,158,Regular Customers Source,0,7708.0
Production started,158,Cash 2,0,8456.889564140276
Production complete,158,Cash 2,0,8659.12878776165
Creation,159,Regular Customers Source,0,8030.0
Production started,159,Cash 1,0,8599.582869176962
Production complete,159,Cash 1,0,8730.804910659566
Creation,160,Service Customers Source,1,8435.0
Production started,160,Service Desk,1,8515.608158828936
Production complete,160,Service Desk,1,8775.93302779841
Creation,161,Regular Customers Source,0,7889.0
Production started,161,Cash 2,0,8659.12878776165
Production complete,161,Cash 2,0,8813.773772544668
Creation,162,Regular Customers Source,0,8448.0
Production started,162,Cash 1,0,8730.804910659566
Production complete,162,Cash 1,0,8829.05531399653
Creation,163,Regular Customers Source,0,8386.0
Production started,163,Cash 3,0,8628.606124084066
Production complete,163,Cash 3,0,8900.874407484745
Creation,164,Regular Customers Source,0,8085.0
Production started,164,Cash 2,0,8813.773772544668
Production complete,164,Cash 2,0,8918.098558011534
Creation,165,Regular Customers Source,0,8572.0
Production started,165,Cash 1,0,8829.05531399653
Production complete,165,Cash 1,0,8918.153608010609
Creation,166,Regular Customers Source,0,8513.0
Production started,166,Cash 2,0,8918.098558011534
Production complete,166,Cash 2,0,8997.978215076855
Creation,167,Regular Customers Source,0,8698.0
Production started,167,Cash 2,0,8997.978215076855
Production complete,167,Cash 2,0,9063.516494403035
Creation,168,Service Customers Source,1,8720.0
Production started,168,Service Desk,1,8775.93302779841
Production complete,168,Service Desk,1,9090.944017392418
Creation,169,Regular Customers Source,0,8637.0
Production started,169,Cash 1,0,8918.153608010609
Production complete,169,Cash 1,0,9149.084590998737
Creation,170,Regular Customers Source,0,8895.0
Production started,170,Cash 2,0,9063.516494403035
Production complete,170,Cash 2,0,9181.498423615196
Creation,171,Regular Customers Source,0,8765.0
Production started,171,Cash 1,0,9149.084590998737
Production complete,171,Cash 1,0,9217.591508426465
Creation,172,Regular Customers Source,0,8833.0
Production started,172,Cash 1,0,9217.591508426465
Production complete,172,Cash 1,0,9264.631479542006
Creation,173,Service Customers Source,1,9009.0
Production started,173,Service Desk,1,9090.944017392418
Production complete,173,Service Desk,1,9279.561151861299
Creation,174,Regular Customers Source,0,9020.0
Production started,174,Cash 2,0,9181.498423615196
Production complete,174,Cash 2,0,9309.0449178773
Creation,175,Regular Customers Source,0,8952.0
Production started,175,Cash 1,0,9264.631479542006
Production complete,175,Cash 1,0,9418.771825193653
Creation,176,Regular Customers Source,0,9082.0
Production started,176,Cash 2,0,9309.0449178773
Production complete,176,Cash 2,0,9441.450796628393
Creation,177,Regular Customers Source,0,9189.0
Production started,177,Cash 1,0,9418.771825193653
Production complete,177,Cash 1,0,9491.18369420899
Creation,178,Regular Customers Source,0,5603.0
Production started,178,Service Desk,0,9279.561151861299
Production complete,178,Service Desk,0,9508.618208099648
Creation,179,Regular Customers Source,0,9135.0
Production started,179,Cash 2,0,9441.450796628393
Production complete,179,Cash 2,0,9622.324704612794
Creation,180,Regular Customers Source,0,9255.0
Production started,180,Cash 1,0,9491.18369420899
Production complete,180,Cash 1,0,9649.716006433822
Creation,181,Regular Customers Source,0,9308.0
Production started,181,Cash 1,0,9649.716006433822
Production complete,181,Cash 1,0,9726.223450327812
Creation,182,Service Customers Source,1,9333.0
Production started,182,Service Desk,1,9508.618208099648
Production complete,182,Service Desk,1,9726.870590363911
Creation,183,Regular Customers Source,0,9370.0
Production started,183,Cash 2,0,9622.324704612794
Production complete,183,Cash 2,0,9838.308434768516
Creation,184,Regular Customers Source,0,9442.0
Production started,184,Cash 2,0,9838.308434768516
Production complete,184,Cash 2,0,9911.147377186266
Creation,185,Regular Customers Source,0,9619.0
Production started,185,Cash 2,0,9911.147377186266
Production complete,185,Cash 2,0,9962.75653437655
Creation,186,Service Customers Source,1,9613.0
Production started,186,Service Desk,1,9726.870590363911
Production complete,186,Service Desk,1,9978.23472874185
Creation,187,Regular Customers Source,0,9502.0
Production started,187,Cash 1,0,9726.223450327812
Production complete,187,Cash 1,0,10002.12902629692
Creation,188,Regular Customers Source,0,9559.0
Production started,188,Cash 1,0,10002.12902629692
Production complete,188,Cash 1,0,10085.135676909387
Creation,189,Regular Customers Source,0,9787.0
Production started,189,Cash 2,0,9962.75653437655
Production complete,189,Cash 2,0,10171.120686111404
Creation,190,Service Customers Source,1,9912.0
Production started,190,Service Desk,1,9978.23472874185
Production complete,190,Service Desk,1,10246.185029785933
Creation,191,Regular Customers Source,0,9846.0
Production started,191,Cash 2,0,10171.120686111404
Production complete,191,Cash 2,0,10360.187227635935
Creation,192,Regular Customers Source,0,9685.0
Production started,192,Cash 1,0,10085.135676909387
Production complete,192,Cash 1,0,10375.056399857018
Creation,193,Service Customers Source,1,10232.0
Production started,193,Service Desk,1,10246.185029785933
Production complete,193,Service Desk,1,10470.090410308892
Creation,194,Regular Customers Source,0,9959.0
Production started,194,Cash 2,0,10360.187227635935
Production complete,194,Cash 2,0,10572.798062386346
Creation,195,Regular Customers Source,0,9735.0
Production started,195,Cash 1,0,10375.056399857018
Production complete,195,Cash 1,0,10573.166726302386
Creation,196,Regular Customers Source,0,10551.0
Production started,196,Cash 3,0,10551.0
Production complete,196,Cash 3,0,10620.249406291709
Creation,197,Regular Customers Source,0,6325.0
Production started,197,Service Desk,0,10470.090410308892
Production complete,197,Service Desk,0,10641.330865032029
Creation,198,Regular Customers Source,0,9903.0
Production started,198,Cash 1,0,10573.166726302386
Production complete,198,Cash 1,0,10750.757173965507
Creation,199,Regular Customers Source,0,10033.0
Production started,199,Cash 2,0,10572.798062386346
Production complete,199,Cash 2,0,10763.259991971636
Creation,200,Service Customers Source,1,10536.0
Production started,200,Service Desk,1,10641.330865032029
Production complete,200,Service Desk,1,10865.95612774368
Creation,201,Regular Customers Source,0,10087.0
Production started,201,Cash 1,0,10750.757173965507
Production complete,201,Cash 1,0,10882.51856592718
Creation,202,Regular Customers Source,0,10732.0
Production started,202,Cash 3,0,10732.0
Production complete,202,Cash 3,0,10928.738488274485
Creation,203,Regular Customers Source,0,10149.0
Production started,203,Cash 1,0,10882.51856592718
Production complete,203,Cash 1,0,10977.431197157122
Creation,204,Regular Customers Source,0,10212.0
Production started,204,Cash 2,0,10763.259991971636
Production complete,204,Cash 2,0,10995.702153952248
Creation,205,Regular Customers Source,0,10435.0
Production started,205,Cash 1,0,10977.431197157122
Production complete,205,Cash 1,0,11113.001972341826
Creation,206,Service Customers Source,1,10852.0
Production started,206,Service Desk,1,10865.95612774368
Production complete,206,Service Desk,1,11115.469166307286
Creation,207,Regular Customers Source,0,10970.0
Production started,207,Cash 3,0,10970.0
Production complete,207,Cash 3,0,11137.802695095872
Creation,208,Regular Customers Source,0,7228.0
Production started,208,Service Desk,0,11115.469166307286
Production complete,208,Service Desk,0,11220.103535040414
Creation,209,Regular Customers Source,0,10275.0
Production started,209,Cash 2,0,10995.702153952248
Production complete,209,Cash 2,0,11297.552594090408
