events,numbers,stations,serviceCustomer,times
Production started,209,Cash 1,0,11056.660854388037
Production complete,209,Cash 1,0,11078.513487316955
Creation,210,Regular Customers Source,0,10318.0
Production started,210,Cash 2,0,10967.369303158239
Production complete,210,Cash 2,0,11200.566125924775
Creation,211,Regular Customers Source,0,10441.0
Production started,211,Cash 1,0,11078.513487316955
Production complete,211,Cash 1,0,11213.980858871751
Creation,212,Regular Customers Source,0,10942.0
Production started,212,Cash 3,0,10942.0
Production complete,212,Cash 3,0,11222.323523560832
Creation,213,Regular Customers Source,0,8635.0
Production started,213,Service Desk,0,11077.643786033866
Production complete,213,Service Desk,0,11229.19082448186
Creation,214,Regular Customers Source,0,10493.0
Production started,214,Cash 2,0,11200.566125924775
Production complete,214,Cash 2,0,11273.874057065737
Creation,215,Regular Customers Source,0,11195.0
Production started,215,Cash 3,0,11222.323523560832
Production complete,215,Cash 3,0,11341.641703585934
Creation,216,Regular Customers Source,0,10697.0
Production started,216,Cash 1,0,11213.980858871751
Production complete,216,Cash 1,0,11350.742095751119
Creation,217,Regular Customers Source,0,10636.0
Production started,217,Cash 2,0,11273.874057065737
Production complete,217,Cash 2,0,11414.228286277517
Creation,218,Service Customers Source,1,11183.0
Production started,218,Service Desk,1,11229.19082448186
Production complete,218,Service Desk,1,11439.622937667824
Creation,219,Regular Customers Source,0,10763.0
Production started,219,Cash 1,0,11350.742095751119
Production complete,219,Cash 1,0,11530.877791715513
Creation,220,Regular Customers Source,0,10825.0
Production started,220,Cash 2,0,11414.228286277517
Production complete,220,Cash 2,0,11577.64084608211
Creation,221,Regular Customers Source,0,9050.0
Production started,221,Service Desk,0,11439.622937667824
Production complete,221,Service Desk,0,11670.776258639607
Creation,222,Regular Customers Source,0,11059.0
Production started,222,Cash 1,0,11530.877791715513
Production complete,222,Cash 1,0,11729.615767675414
Creation,223,Regular Customers Source,0,11000.0
Production started,223,Cash 2,0,11577.64084608211
Production complete,223,Cash 2,0,11792.848539808238
Creation,224,Service Customers Source,1,11482.0
Production started,224,Service Desk,1,11670.776258639607
Production complete,224,Service Desk,1,11840.219465966506
Creation,225,Regular Customers Source,0,11121.0
Production started,225,Cash 1,0,11729.615767675414
Production complete,225,Cash 1,0,11912.260739324624
Creation,226,Regular Customers Source,0,11331.0
Production started,226,Cash 2,0,11792.848539808238
Production complete,226,Cash 2,0,12035.053744626515
Creation,227,Regular Customers Source,0,11267.0
Production started,227,Cash 1,0,11912.260739324624
Production complete,227,Cash 1,0,12092.112310553941
Creation,228,Regular Customers Source,0,12003.0
Production started,228,Cash 3,0,12003.0
Production complete,228,Cash 3,0,12139.716151854636
Creation,229,Service Customers Source,1,11776.0
Production started,229,Service Desk,1,11840.219465966506
Production complete,229,Service Desk,1,12153.032073653712
Creation,230,Regular Customers Source,0,11460.0
Production started,230,Cash 2,0,12035.053744626515
Production complete,230,Cash 2,0,12187.834591507964
Creation,231,Regular Customers Source,0,11529.0
Production started,231,Cash 2,0,12187.834591507964
Production complete,231,Cash 2,0,12233.398443831282
Creation,232,Regular Customers Source,0,11392.0
Production started,232,Cash 1,0,12092.112310553941
Production complete,232,Cash 1,0,12291.550521193925
Creation,233,Regular Customers Source,0,12177.0
Production started,233,Cash 3,0,12177.0
Production complete,233,Cash 3,0,12355.21142040265
Creation,234,Regular Customers Source,0,11636.0
Production started,234,Cash 2,0,12233.398443831282
Production complete,234,Cash 2,0,12391.787807292669
Creation,235,Service Customers Source,1,12064.0
Production started,235,Service Desk,1,12153.032073653712
Production complete,235,Service Desk,1,12392.494604211191
Creation,236,Regular Customers Source,0,11801.0
Production started,236,Cash 2,0,12391.787807292669
Production complete,236,Cash 2,0,12404.401065482276
Creation,237,Regular Customers Source,0,11577.0
Production started,237,Cash 1,0,12291.550521193925
Production complete,237,Cash 1,0,12528.06324865926
Creation,238,Service Customers Source,1,12349.0
Production started,238,Service Desk,1,12392.494604211191
Production complete,238,Service Desk,1,12564.378242617502
Creation,239,Regular Customers Source,0,12053.0
Production started,239,Cash 2,0,12404.401065482276
Production complete,239,Cash 2,0,12609.28026189993
Creation,240,Regular Customers Source,0,12512.0
Production started,240,Cash 3,0,12512.0
Production complete,240,Cash 3,0,12643.813486213587
Creation,241,Regular Customers Source,0,11741.0
Production started,241,Cash 1,0,12528.06324865926
Production complete,241,Cash 1,0,12650.895573113854
Creation,242,Regular Customers Source,0,12239.0
Production started,242,Cash 2,0,12609.28026189993
Production complete,242,Cash 2,0,12774.244476850834
Creation,243,Regular Customers Source,0,10541.0
Production started,243,Service Desk,0,12564.378242617502
Production complete,243,Service Desk,0,12808.576533959209
Creation,244,Regular Customers Source,0,11937.0
Production started,244,Cash 1,0,12650.895573113854
Production complete,244,Cash 1,0,12817.653166995837
Creation,245,Regular Customers Source,0,12752.0
Production started,245,Cash 3,0,12752.0
Production complete,245,Cash 3,0,12915.551482639055
Creation,246,Regular Customers Source,0,12358.0
Production started,246,Cash 2,0,12774.244476850834
Production complete,246,Cash 2,0,12960.32106941653
Creation,247,Regular Customers Source,0,12113.0
Production started,247,Cash 1,0,12817.653166995837
Production complete,247,Cash 1,0,13002.277430433154
Creation,248,Service Customers Source,1,12640.0
Production started,248,Service Desk,1,12808.576533959209
Production complete,248,Service Desk,1,13074.297517596493
Creation,249,Regular Customers Source,0,12958.0
Production started,249,Cash 3,0,12958.0
Production complete,249,Cash 3,0,13096.496602469759
Creation,250,Regular Customers Source,0,12298.0
Production started,250,Cash 1,0,13002.277430433154
Production complete,250,Cash 1,0,13122.811358441333
Creation,251,Service Customers Source,1,12944.0
Production started,251,Service Desk,1,13074.297517596493
Production complete,251,Service Desk,1,13134.851233900064
Creation,252,Regular Customers Source,0,12413.0
Production started,252,Cash 2,0,12960.32106941653
Production complete,252,Cash 2,0,13157.56506592697
Creation,253,Regular Customers Source,0,10880.0
Production started,253,Service Desk,0,13134.851233900064
Production complete,253,Service Desk,0,13253.060844902251
Creation,254,Regular Customers Source,0,12565.0
Production started,254,Cash 1,0,13122.811358441333
Production complete,254,Cash 1,0,13323.835234920092
Creation,255,Regular Customers Source,0,12466.0
Production started,255,Cash 2,0,13157.56506592697
Production complete,255,Cash 2,0,13385.131100274608
Creation,256,Regular Customers Source,0,12677.0
Production started,256,Cash 1,0,13323.835234920092
Production complete,256,Cash 1,0,13397.925810637698
Creation,257,Service Customers Source,1,13237.0
Production started,257,Service Desk,1,13253.060844902251
Production complete,257,Service Desk,1,13497.874269610378
Creation,258,Regular Customers Source,0,12615.0
Production started,258,Cash 2,0,13385.131100274608
Production complete,258,Cash 2,0,13564.060487294351
Creation,259,Regular Customers Source,0,12897.0
Production started,259,Cash 1,0,13397.925810637698
Production complete,259,Cash 1,0,13592.62113189294
Creation,260,Regular Customers Source,0,11683.0
Production started,260,Service Desk,0,13497.874269610378
Production complete,260,Service Desk,0,13714.502727995094
Creation,261,Regular Customers Source,0,13547.0
Production started,261,Cash 3,0,13547.0
Production complete,261,Cash 3,0,13724.779843137992
Creation,262,Regular Customers Source,0,13028.0
Production started,262,Cash 1,0,13592.62113189294
Production complete,262,Cash 1,0,13724.803429718102
Creation,263,Regular Customers Source,0,12814.0
Production started,263,Cash 2,0,13564.060487294351
Production complete,263,Cash 2,0,13763.353282173939
Creation,264,Regular Customers Source,0,13088.0
Production started,264,Cash 2,0,13763.353282173939
Production complete,264,Cash 2,0,13885.271630383757
Creation,265,Regular Customers Source,0,13193.0
Production started,265,Cash 1,0,13724.803429718102
Production complete,265,Cash 1,0,14015.909346017866
Creation,266,Regular Customers Source,0,13863.0
Production started,266,Cash 3,0,13863.0
Production complete,266,Cash 3,0,14020.783742258454
Creation,267,Service Customers Source,1,13536.0
Production started,267,Service Desk,1,13714.502727995094
Production complete,267,Service Desk,1,14025.048797283256
Creation,268,Regular Customers Source,0,13249.0
Production started,268,Cash 2,0,13885.271630383757
Production complete,268,Cash 2,0,14090.33552581798
Creation,269,Regular Customers Source,0,13355.0
Production started,269,Cash 1,0,14015.909346017866
Production complete,269,Cash 1,0,14127.122665695026
Creation,270,Regular Customers Source,0,13480.0
Production started,270,Cash 2,0,14090.33552581798
Production complete,270,Cash 2,0,14224.307917349555
Creation,271,Regular Customers Source,0,13973.0
Production started,271,Cash 3,0,14020.783742258454
Production complete,271,Cash 3,0,14231.919482261528
Creation,272,Regular Customers Source,0,13417.0
Production started,272,Cash 1,0,14127.122665695026
Production complete,272,Cash 1,0,14289.988694480617
Creation,273,Service Customers Source,1,13845.0
Production started,273,Service Desk,1,14025.048797283256
Production complete,273,Service Desk,1,14336.06677312581
Creation,274,Regular Customers Source,0,13609.0
Production started,274,Cash 1,0,14289.988694480617
Production complete,274,Cash 1,0,14411.922686531168
Creation,275,Regular Customers Source,0,13673.0
Production started,275,Cash 2,0,14224.307917349555
Production complete,275,Cash 2,0,14432.054087485596
Creation,276,Service Customers Source,1,14137.0
Production started,276,Service Desk,1,14336.06677312581
Production complete,276,Service Desk,1,14628.063059552489
Creation,277,Regular Customers Source,0,13743.0
Production started,277,Cash 1,0,14411.922686531168
Production complete,277,Cash 1,0,14628.958973664858
Creation,278,Regular Customers Source,0,13803.0
Production started,278,Cash 2,0,14432.054087485596
Production complete,278,Cash 2,0,14667.737788072265
Creation,279,Regular Customers Source,0,14556.0
Production started,279,Cash 3,0,14556.0
Production complete,279,Cash 3,0,14756.635784044405
Creation,280,Regular Customers Source,0,13914.0
Production started,280,Cash 2,0,14667.737788072265
Production complete,280,Cash 2,0,14833.740641371913
Creation,281,Regular Customers Source,0,14613.0
Production started,281,Cash 3,0,14756.635784044405
Production complete,281,Cash 3,0,14896.205719185526
Creation,282,Regular Customers Source,0,14033.0
Production started,282,Cash 1,0,14628.958973664858
Production complete,282,Cash 1,0,14912.66475215425
Creation,283,Service Customers Source,1,14407.0
Production started,283,Service Desk,1,14628.063059552489
Production complete,283,Service Desk,1,14950.081102139482
Creation,284,Regular Customers Source,0,14095.0
Production started,284,Cash 2,0,14833.740641371913
Production complete,284,Cash 2,0,15019.577174812295
Creation,285,Regular Customers Source,0,14668.0
Production started,285,Cash 3,0,14896.205719185526
Production complete,285,Cash 3,0,15086.16207652181
Creation,286,Regular Customers Source,0,14166.0
Production started,286,Cash 1,0,14912.66475215425
Production complete,286,Cash 1,0,15143.072932286983
Creation,287,Service Customers Source,1,14703.0
Production started,287,Service Desk,1,14950.081102139482
Production complete,287,Service Desk,1,15153.282460629127
Creation,288,Regular Customers Source,0,14226.0
Production started,288,Cash 2,0,15019.577174812295
Production complete,288,Cash 2,0,15181.222148493738
Creation,289,Regular Customers Source,0,14713.0
Production started,289,Cash 3,0,15086.16207652181
Production complete,289,Cash 3,0,15205.753083821064
Creation,290,Regular Customers Source,0,14298.0
Production started,290,Cash 1,0,15143.072932286983
Production complete,290,Cash 1,0,15267.045620158377
Creation,291,Regular Customers Source,0,14784.0
Production started,291,Cash 3,0,15205.753083821064
Production complete,291,Cash 3,0,15310.455716992075
Creation,292,Regular Customers Source,0,14477.0
Production started,292,Cash 2,0,15181.222148493738
Production complete,292,Cash 2,0,15377.28426018548
Creation,293,Regular Customers Source,0,14418.0
Production started,293,Cash 1,0,15267.045620158377
Production complete,293,Cash 1,0,15434.099467494205
Creation,294,Service Customers Source,1,15021.0
Production started,294,Service Desk,1,15153.282460629127
Production complete,294,Service Desk,1,15455.12686284345
Creation,295,Regular Customers Source,0,14903.0
Production started,295,Cash 3,0,15310.455716992075
Production complete,295,Cash 3,0,15472.323965396732
Creation,296,Regular Customers Source,0,14834.0
Production started,296,Cash 2,0,15377.28426018548
Production complete,296,Cash 2,0,15527.712532777012
Creation,297,Regular Customers Source,0,14968.0
Production started,297,Cash 1,0,15434.099467494205
Production complete,297,Cash 1,0,15588.611478998106
Creation,298,Regular Customers Source,0,15091.0
Production started,298,Cash 3,0,15472.323965396732
Production complete,298,Cash 3,0,15661.599955920583
Creation,299,Regular Customers Source,0,15236.0
Production started,299,Cash 3,0,15661.599955920583
Production complete,299,Cash 3,0,15693.489513343971
Creation,300,Regular Customers Source,0,15030.0
Production started,300,Cash 2,0,15527.712532777012
Production complete,300,Cash 2,0,15711.778211930323
Creation,301,Service Customers Source,1,15316.0
Production started,301,Service Desk,1,15455.12686284345
Production complete,301,Service Desk,1,15746.214718757774
Creation,302,Regular Customers Source,0,15186.0
Production started,302,Cash 2,0,15711.778211930323
Production complete,302,Cash 2,0,15858.744500519973
Creation,303,Regular Customers Source,0,15370.0
Production started,303,Cash 3,0,15693.489513343971
Production complete,303,Cash 3,0,15876.880693233321
Creation,304,Regular Customers Source,0,15137.0
Production started,304,Cash 1,0,15588.611478998106
Production complete,304,Cash 1,0,15926.123694925138
Creation,305,Regular Customers Source,0,15665.0
Production started,305,Cash 3,0,15876.880693233321
Production complete,305,Cash 3,0,16009.350136630961
Creation,306,Regular Customers Source,0,15499.0
Production started,306,Cash 2,0,15858.744500519973
Production complete,306,Cash 2,0,16029.276776091856
Creation,307,Regular Customers Source,0,15297.0
Production started,307,Cash 1,0,15926.123694925138
Production complete,307,Cash 1,0,16039.493156186767
Creation,308,Service Customers Source,1,15639.0
Production started,308,Service Desk,1,15746.214718757774
Production complete,308,Service Desk,1,16060.811912706538
Creation,309,Regular Customers Source,0,15440.0
Production started,309,Cash 1,0,16039.493156186767
Production complete,309,Cash 1,0,16118.959850367562
Creation,310,Regular Customers Source,0,15720.0
Production started,310,Cash 3,0,16009.350136630961
Production complete,310,Cash 3,0,16146.331206269413
Creation,311,Regular Customers Source,0,15550.0
Production started,311,Cash 2,0,16029.276776091856
Production complete,311,Cash 2,0,16232.87030974815
Creation,312,Service Customers Source,1,15954.0
Production started,312,Service Desk,1,16060.811912706538
Production complete,312,Service Desk,1,16247.434933592986
Creation,313,Regular Customers Source,0,15762.0
Production started,313,Cash 2,0,16232.87030974815
Production complete,313,Cash 2,0,16273.428559274616
Creation,314,Regular Customers Source,0,15818.0
Production started,314,Cash 3,0,16146.331206269413
Production complete,314,Cash 3,0,16277.623368071816
Creation,315,Regular Customers Source,0,15597.0
Production started,315,Cash 1,0,16118.959850367562
Production complete,315,Cash 1,0,16305.325404791576
Creation,316,Regular Customers Source,0,15939.0
Production started,316,Cash 1,0,16305.325404791576
Production complete,316,Cash 1,0,16345.79518772555
Creation,317,Regular Customers Source,0,11866.0
Production started,317,Service Desk,0,16247.434933592986
Production complete,317,Service Desk,0,16429.829168314598
Creation,318,Regular Customers Source,0,15872.0
Production started,318,Cash 2,0,16273.428559274616
Production complete,318,Cash 2,0,16433.23444783242
Creation,319,Regular Customers Source,0,16006.0
Production started,319,Cash 3,0,16277.623368071816
Production complete,319,Cash 3,0,16464.77829879357
Creation,320,Regular Customers Source,0,16058.0
Production started,320,Cash 1,0,16345.79518772555
Production complete,320,Cash 1,0,16581.47680182936
Creation,321,Regular Customers Source,0,16198.0
Production started,321,Cash 3,0,16464.77829879357
Production complete,321,Cash 3,0,16589.33474509372
Creation,322,Regular Customers Source,0,16260.0
Production started,322,Cash 2,0,16433.23444783242
Production complete,322,Cash 2,0,16607.72049160347
Creation,323,Regular Customers Source,0,16129.0
Production started,323,Cash 1,0,16581.47680182936
Production complete,323,Cash 1,0,16699.789915411606
Creation,324,Regular Customers Source,0,16387.0
Production started,324,Cash 1,0,16699.789915411606
Production complete,324,Cash 1,0,16799.34502743552
Creation,325,Regular Customers Source,0,16318.0
Production started,325,Cash 2,0,16607.72049160347
Production complete,325,Cash 2,0,16823.780152788542
Creation,326,Service Customers Source,1,16255.0
Production started,326,Service Desk,1,16429.829168314598
Production complete,326,Service Desk,1,16879.75127717296
Creation,327,Regular Customers Source,0,16511.0
Production started,327,Cash 1,0,16799.34502743552
Production complete,327,Cash 1,0,16881.931719931676
Creation,328,Regular Customers Source,0,16455.0
Production started,328,Cash 2,0,16823.780152788542
Production complete,328,Cash 2,0,17007.94738982636
Creation,329,Regular Customers Source,0,16582.0
Production started,329,Cash 1,0,16881.931719931676
Production complete,329,Cash 1,0,17014.451788254268
Creation,330,Regular Customers Source,0,16644.0
Production started,330,Cash 2,0,17007.94738982636
Production complete,330,Cash 2,0,17155.882767807652
Creation,331,Regular Customers Source,0,16706.0
Production started,331,Cash 1,0,17014.451788254268
Production complete,331,Cash 1,0,17215.389228378943
Creation,332,Service Customers Source,1,16517.0
Production started,332,Service Desk,1,16879.75127717296
Production complete,332,Service Desk,1,17234.392937861063
Creation,333,Regular Customers Source,0,16757.0
Production started,333,Cash 2,0,17155.882767807652
Production complete,333,Cash 2,0,17369.86158876046
Creation,334,Regular Customers Source,0,16811.0
Production started,334,Cash 1,0,17215.389228378943
Production complete,334,Cash 1,0,17465.57870905518
Creation,335,Regular Customers Source,0,17361.0
Production started,335,Cash 3,0,17361.0
Production complete,335,Cash 3,0,17518.27929021027
Creation,336,Regular Customers Source,0,16927.0
Production started,336,Cash 1,0,17465.57870905518
Production complete,336,Cash 1,0,17611.55412511827
Creation,337,Regular Customers Source,0,16879.0
Production started,337,Cash 2,0,17369.86158876046
Production complete,337,Cash 2,0,17624.563195309554
Creation,338,Service Customers Source,1,16818.0
Production started,338,Service Desk,1,17234.392937861063
Production complete,338,Service Desk,1,17643.0861006249
Creation,339,Regular Customers Source,0,17529.0
Production started,339,Cash 3,0,17529.0
Production complete,339,Cash 3,0,17712.81029051764
Creation,340,Regular Customers Source,0,17056.0
Production started,340,Cash 2,0,17624.563195309554
Production complete,340,Cash 2,0,17774.56220995283
Creation,341,Regular Customers Source,0,16994.0
Production started,341,Cash 1,0,17611.55412511827
Production complete,341,Cash 1,0,17774.96416247655
Creation,342,Regular Customers Source,0,17172.0
Production started,342,Cash 2,0,17774.56220995283
Production complete,342,Cash 2,0,17828.741342482244
Creation,343,Regular Customers Source,0,17120.0
Production started,343,Cash 1,0,17774.96416247655
Production complete,343,Cash 1,0,17844.769426357438
Creation,344,Regular Customers Source,0,17587.0
Production started,344,Cash 3,0,17712.81029051764
Production complete,344,Cash 3,0,17880.634319138117
Creation,345,Service Customers Source,1,17120.0
Production started,345,Service Desk,1,17643.0861006249
Production complete,345,Service Desk,1,17918.92849413376
Creation,346,Regular Customers Source,0,17299.0
Production started,346,Cash 2,0,17828.741342482244
Production complete,346,Cash 2,0,17939.737597231164
Creation,347,Regular Customers Source,0,17239.0
Production started,347,Cash 1,0,17844.769426357438
Production complete,347,Cash 1,0,17990.61074800638
Creation,348,Regular Customers Source,0,17480.0
Production started,348,Cash 1,0,17990.61074800638
Production complete,348,Cash 1,0,18062.52620941347
Creation,349,Regular Customers Source,0,17424.0
Production started,349,Cash 2,0,17939.737597231164
Production complete,349,Cash 2,0,18087.768237984874
Creation,350,Regular Customers Source,0,17653.0
Production started,350,Cash 3,0,17880.634319138117
Production complete,350,Cash 3,0,18119.88814246341
Creation,351,Service Customers Source,1,17423.0
Production started,351,Service Desk,1,17918.92849413376
Production complete,351,Service Desk,1,18165.230916854245
Creation,352,Regular Customers Source,0,17779.0
Production started,352,Cash 1,0,18062.52620941347
Production complete,352,Cash 1,0,18268.089269562704
Creation,353,Regular Customers Source,0,17718.0
Production started,353,Cash 3,0,18119.88814246341
Production complete,353,Cash 3,0,18286.532648777742
Creation,354,Regular Customers Source,0,17843.0
Production started,354,Cash 2,0,18087.768237984874
Production complete,354,Cash 2,0,18334.818064396906
Creation,355,Regular Customers Source,0,18022.0
Production started,355,Cash 1,0,18268.089269562704
Production complete,355,Cash 1,0,18365.583622463924
Creation,356,Regular Customers Source,0,18075.0
Production started,356,Cash 1,0,18365.583622463924
Production complete,356,Cash 1,0,18447.57382566879
Creation,357,Regular Customers Source,0,17955.0
Production started,357,Cash 2,0,18334.818064396906
Production complete,357,Cash 2,0,18512.995114246653
Creation,358,Regular Customers Source,0,17900.0
Production started,358,Cash 3,0,18286.532648777742
Production complete,358,Cash 3,0,18597.742727478326
Creation,359,Service Customers Source,1,17740.0
Production started,359,Service Desk,1,18165.230916854245
Production complete,359,Service Desk,1,18624.82387383366
Creation,360,Regular Customers Source,0,18135.0
Production started,360,Cash 2,0,18512.995114246653
Production complete,360,Cash 2,0,18666.46986855389
Creation,361,Regular Customers Source,0,18193.0
Production started,361,Cash 3,0,18597.742727478326
Production complete,361,Cash 3,0,18688.871437276273
Creation,362,Regular Customers Source,0,18244.0
Production started,362,Cash 1,0,18447.57382566879
Production complete,362,Cash 1,0,18702.459718212
Creation,363,Regular Customers Source,0,18300.0
Production started,363,Cash 3,0,18688.871437276273
Production complete,363,Cash 3,0,18812.61221981957
Creation,364,Regular Customers Source,0,18358.0
Production started,364,Cash 2,0,18666.46986855389
Production complete,364,Cash 2,0,18855.194480392987
Creation,365,Service Customers Source,1,18042.0
Production started,365,Service Desk,1,18624.82387383366
Production complete,365,Service Desk,1,18866.48038740526
Creation,366,Regular Customers Source,0,18413.0
Production started,366,Cash 1,0,18702.459718212
Production complete,366,Cash 1,0,18874.709023209234
Creation,367,Regular Customers Source,0,18640.0
Production started,367,Cash 3,0,18812.61221981957
Production complete,367,Cash 3,0,18919.26705262121
Creation,368,Regular Customers Source,0,18528.0
Production started,368,Cash 2,0,18855.194480392987
Production complete,368,Cash 2,0,18975.589916787416
Creation,369,Regular Customers Source,0,18736.0
Production started,369,Cash 3,0,18919.26705262121
Production complete,369,Cash 3,0,19072.207663906596
Creation,370,Service Customers Source,1,18361.0
Production started,370,Service Desk,1,18866.48038740526
Production complete,370,Service Desk,1,19086.518460071915
Creation,371,Regular Customers Source,0,18681.0
Production started,371,Cash 2,0,18975.589916787416
Production complete,371,Cash 2,0,19106.16797815621
Creation,372,Regular Customers Source,0,18464.0
Production started,372,Cash 1,0,18874.709023209234
Production complete,372,Cash 1,0,19151.041028853175
Creation,373,Regular Customers Source,0,18844.0
Production started,373,Cash 3,0,19072.207663906596
Production complete,373,Cash 3,0,19165.455434496853
Creation,374,Regular Customers Source,0,18589.0
Production started,374,Cash 1,0,19151.041028853175
Production complete,374,Cash 1,0,19309.2428154395
Creation,375,Regular Customers Source,0,18907.0
Production started,375,Cash 2,0,19106.16797815621
Production complete,375,Cash 2,0,19345.304326805104
Creation,376,Service Customers Source,1,18651.0
Production started,376,Service Desk,1,19086.518460071915
Production complete,376,Service Desk,1,19350.64029553825
Creation,377,Regular Customers Source,0,18965.0
Production started,377,Cash 3,0,19165.455434496853
Production complete,377,Cash 3,0,19361.506215266803
Creation,378,Regular Customers Source,0,19032.0
Production started,378,Cash 2,0,19345.304326805104
Production complete,378,Cash 2,0,19414.942268157713
Creation,379,Regular Customers Source,0,18800.0
Production started,379,Cash 1,0,19309.2428154395
Production complete,379,Cash 1,0,19479.10428993205
Creation,380,Regular Customers Source,0,19087.0
Production started,380,Cash 3,0,19361.506215266803
Production complete,380,Cash 3,0,19496.04302311635
Creation,381,Regular Customers Source,0,19210.0
Production started,381,Cash 2,0,19414.942268157713
Production complete,381,Cash 2,0,19539.652543254088
Creation,382,Regular Customers Source,0,19278.0
Production started,382,Cash 3,0,19496.04302311635
Production complete,382,Cash 3,0,19619.42744430269
Creation,383,Service Customers Source,1,18937.0
Production started,383,Service Desk,1,19350.64029553825
Production complete,383,Service Desk,1,19656.042280936785
Creation,384,Regular Customers Source,0,19409.0
Production started,384,Cash 2,0,19539.652543254088
Production complete,384,Cash 2,0,19663.51958998944
Creation,385,Regular Customers Source,0,19153.0
Production started,385,Cash 1,0,19479.10428993205
Production complete,385,Cash 1,0,19739.17032437974
Creation,386,Regular Customers Source,0,19461.0
Production started,386,Cash 2,0,19663.51958998944
Production complete,386,Cash 2,0,19865.05614208653
Creation,387,Regular Customers Source,0,19346.0
Production started,387,Cash 1,0,19739.17032437974
Production complete,387,Cash 1,0,19911.434617525265
Creation,388,Service Customers Source,1,19207.0
Production started,388,Service Desk,1,19656.042280936785
Production complete,388,Service Desk,1,19944.15086829572
Creation,389,Regular Customers Source,0,19511.0
Production started,389,Cash 1,0,19911.434617525265
Production complete,389,Cash 1,0,19960.5867159875
Creation,390,Regular Customers Source,0,19573.0
Production started,390,Cash 2,0,19865.05614208653
Production complete,390,Cash 2,0,20060.5584237406
Creation,391,Regular Customers Source,0,19638.0
Production started,391,Cash 1,0,19960.5867159875
Production complete,391,Cash 1,0,20125.680472794927
Creation,392,Service Customers Source,1,19506.0
Production started,392,Service Desk,1,19944.15086829572
Production complete,392,Service Desk,1,20206.17434469987
Creation,393,Regular Customers Source,0,19772.0
Production started,393,Cash 1,0,20125.680472794927
Production complete,393,Cash 1,0,20234.51993612941
Creation,394,Regular Customers Source,0,19703.0
Production started,394,Cash 2,0,20060.5584237406
Production complete,394,Cash 2,0,20292.173284441113
Creation,395,Service Customers Source,1,19819.0
Production started,395,Service Desk,1,20206.17434469987
Production complete,395,Service Desk,1,20434.248934938856
Creation,396,Regular Customers Source,0,19839.0
Production started,396,Cash 2,0,20292.173284441113
Production complete,396,Cash 2,0,20480.226778742046
Creation,397,Regular Customers Source,0,19967.0
Production started,397,Cash 1,0,20234.51993612941
Production complete,397,Cash 1,0,20531.74854235699
Creation,398,Regular Customers Source,0,20429.0
Production started,398,Cash 3,0,20429.0
Production complete,398,Cash 3,0,20538.307358917526
Creation,399,Regular Customers Source,0,19908.0
Production started,399,Cash 2,0,20480.226778742046
Production complete,399,Cash 2,0,20571.307829641053
Creation,400,Regular Customers Source,0,20022.0
Production started,400,Cash 1,0,20531.74854235699
Production complete,400,Cash 1,0,20657.69666809302
Creation,401,Regular Customers Source,0,20084.0
Production started,401,Cash 2,0,20571.307829641053
Production complete,401,Cash 2,0,20669.659821603374
Creation,402,Service Customers Source,1,20130.0
Production started,402,Service Desk,1,20434.248934938856
Production complete,402,Service Desk,1,20730.331297105036
Creation,403,Regular Customers Source,0,20329.0
Production started,403,Cash 2,0,20669.659821603374
Production complete,403,Cash 2,0,20777.356660676658
Creation,404,Regular Customers Source,0,20643.0
Production started,404,Cash 3,0,20643.0
Production complete,404,Cash 3,0,20788.965408240754
Creation,405,Regular Customers Source,0,20161.0
Production started,405,Cash 1,0,20657.69666809302
Production complete,405,Cash 1,0,20820.6705760445
Creation,406,Regular Customers Source,0,20371.0
Production started,406,Cash 2,0,20777.356660676658
Production complete,406,Cash 2,0,20839.58181905939
Creation,407,Regular Customers Source,0,20487.0
Production started,407,Cash 2,0,20839.58181905939
Production complete,407,Cash 2,0,20923.37401129644
Creation,408,Service Customers Source,1,20417.0
Production started,408,Service Desk,1,20730.331297105036
Production complete,408,Service Desk,1,21030.796011267634
Creation,409,Regular Customers Source,0,20595.0
Production started,409,Cash 2,0,20923.37401129644
Production complete,409,Cash 2,0,21045.438805635913
Creation,410,Regular Customers Source,0,20211.0
Production started,410,Cash 1,0,20820.6705760445
Production complete,410,Cash 1,0,21084.16504410757
Creation,411,Regular Customers Source,0,21042.0
Production started,411,Cash 3,0,21042.0
Production complete,411,Cash 3,0,21103.14176655758
Creation,412,Regular Customers Source,0,20765.0
Production started,412,Cash 2,0,21045.438805635913
Production complete,412,Cash 2,0,21224.231643574458
Creation,413,Service Customers Source,1,20719.0
Production started,413,Service Desk,1,21030.796011267634
Production complete,413,Service Desk,1,21248.3591514717
Creation,414,Regular Customers Source,0,20274.0
Production started,414,Cash 1,0,21084.16504410757
Production complete,414,Cash 1,0,21250.050831964698
Creation,415,Regular Customers Source,0,20878.0
Production started,415,Cash 2,0,21224.231643574458
Production complete,415,Cash 2,0,21383.59640780123
Creation,416,Regular Customers Source,0,20548.0
Production started,416,Cash 1,0,21250.050831964698
Production complete,416,Cash 1,0,21422.729745072105
Creation,417,Service Customers Source,1,21021.0
Production started,417,Service Desk,1,21248.3591514717
Production complete,417,Service Desk,1,21432.573031287015
Creation,418,Regular Customers Source,0,21350.0
Production started,418,Cash 3,0,21350.0
Production complete,418,Cash 3,0,21481.588990830038
