events,numbers,stations,serviceCustomer,times
Production complete,209,Cash 2,0,11339.983964089803
Creation,210,Regular Customers Source,0,10780.0
Production started,210,Cash 1,0,11175.405960166376
Production complete,210,Cash 1,0,11381.051926987087
Creation,211,Regular Customers Source,0,10710.0
Production started,211,Cash 2,0,11339.983964089803
Production complete,211,Cash 2,0,11390.30891926811
Creation,212,Regular Customers Source,0,11305.0
Production started,212,Cash 3,0,11305.0
Production complete,212,Cash 3,0,11454.887683512
Creation,213,Regular Customers Source,0,10834.0
Production started,213,Cash 2,0,11390.30891926811
Production complete,213,Cash 2,0,11462.856513353538
Creation,214,Regular Customers Source,0,10881.0
Production started,214,Cash 1,0,11381.051926987087
Production complete,214,Cash 1,0,11524.78444453772
Creation,215,Service Customers Source,1,11175.0
Production started,215,Service Desk,1,11244.043079795521
Production complete,215,Service Desk,1,11590.731853367406
Creation,216,Regular Customers Source,0,10948.0
Production started,216,Cash 1,0,11524.78444453772
Production complete,216,Cash 1,0,11602.606593297622
Creation,217,Regular Customers Source,0,11057.0
Production started,217,Cash 2,0,11462.856513353538
Production complete,217,Cash 2,0,11637.949350455483
Creation,218,Service Customers Source,1,11501.0
Production started,218,Service Desk,1,11590.731853367406
Production complete,218,Service Desk,1,11715.966847692645
Creation,219,Regular Customers Source,0,11116.0
Production started,219,Cash 1,0,11602.606593297622
Production complete,219,Cash 1,0,11727.736400202624
Creation,220,Regular Customers Source,0,11181.0
Production started,220,Cash 1,0,11727.736400202624
Production complete,220,Cash 1,0,11780.579668563601
Creation,221,Regular Customers Source,0,9487.0
Production started,221,Service Desk,0,11715.966847692645
Production complete,221,Service Desk,0,11836.26573398337
Creation,222,Regular Customers Source,0,11244.0
Production started,222,Cash 2,0,11637.949350455483
Production complete,222,Cash 2,0,11870.862709857854
Creation,223,Regular Customers Source,0,11431.0
Production started,223,Cash 1,0,11780.579668563601
Production complete,223,Cash 1,0,11912.040550664147
Creation,224,Regular Customers Source,0,11366.0
Production started,224,Cash 2,0,11870.862709857854
Production complete,224,Cash 2,0,11931.403305708562
Creation,225,Regular Customers Source,0,11556.0
Production started,225,Cash 1,0,11912.040550664147
Production complete,225,Cash 1,0,12057.835351370972
Creation,226,Service Customers Source,1,11779.0
Production started,226,Service Desk,1,11836.26573398337
Production complete,226,Service Desk,1,12066.928555614326
Creation,227,Regular Customers Source,0,11490.0
Production started,227,Cash 2,0,11931.403305708562
Production complete,227,Cash 2,0,12080.791814635459
Creation,228,Regular Customers Source,0,11614.0
Production started,228,Cash 1,0,12057.835351370972
Production complete,228,Cash 1,0,12151.786969768533
Creation,229,Regular Customers Source,0,11737.0
Production started,229,Cash 1,0,12151.786969768533
Production complete,229,Cash 1,0,12300.107847448802
Creation,230,Service Customers Source,1,12064.0
Production started,230,Service Desk,1,12066.928555614326
Production complete,230,Service Desk,1,12357.806561122023
Creation,231,Regular Customers Source,0,11669.0
Production started,231,Cash 2,0,12080.791814635459
Production complete,231,Cash 2,0,12361.416292433989
Creation,232,Regular Customers Source,0,11790.0
Production started,232,Cash 1,0,12300.107847448802
Production complete,232,Cash 1,0,12381.722025189769
Creation,233,Regular Customers Source,0,11858.0
Production started,233,Cash 2,0,12361.416292433989
Production complete,233,Cash 2,0,12484.050790713673
Creation,234,Regular Customers Source,0,9956.0
Production started,234,Service Desk,0,12357.806561122023
Production complete,234,Service Desk,0,12492.86256700962
Creation,235,Regular Customers Source,0,11968.0
Production started,235,Cash 1,0,12381.722025189769
Production complete,235,Cash 1,0,12497.218303045105
Creation,236,Regular Customers Source,0,11910.0
Production started,236,Cash 2,0,12484.050790713673
Production complete,236,Cash 2,0,12531.788028551093
Creation,237,Regular Customers Source,0,12103.0
Production started,237,Cash 1,0,12497.218303045105
Production complete,237,Cash 1,0,12728.584364682834
Creation,238,Regular Customers Source,0,12034.0
Production started,238,Cash 2,0,12531.788028551093
Production complete,238,Cash 2,0,12735.80213553699
Creation,239,Service Customers Source,1,12380.0
Production started,239,Service Desk,1,12492.86256700962
Production complete,239,Service Desk,1,12753.225078257155
Creation,240,Regular Customers Source,0,12226.0
Production started,240,Cash 2,0,12735.80213553699
Production complete,240,Cash 2,0,12829.148936877627
Creation,241,Regular Customers Source,0,12695.0
Production started,241,Cash 3,0,12695.0
Production complete,241,Cash 3,0,12836.582456357246
Creation,242,Regular Customers Source,0,12170.0
Production started,242,Cash 1,0,12728.584364682834
Production complete,242,Cash 1,0,12945.500220863207
Creation,243,Regular Customers Source,0,12446.0
Production started,243,Cash 2,0,12829.148936877627
Production complete,243,Cash 2,0,12995.574793725673
Creation,244,Service Customers Source,1,12692.0
Production started,244,Service Desk,1,12753.225078257155
Production complete,244,Service Desk,1,13000.202422082257
Creation,245,Regular Customers Source,0,12343.0
Production started,245,Cash 1,0,12945.500220863207
Production complete,245,Cash 1,0,13100.486278646487
Creation,246,Regular Customers Source,0,12399.0
Production started,246,Cash 1,0,13100.486278646487
Production complete,246,Cash 1,0,13179.494377911298
Creation,247,Regular Customers Source,0,10218.0
Production started,247,Service Desk,0,13000.202422082257
Production complete,247,Service Desk,0,13244.419456667516
Creation,248,Regular Customers Source,0,12516.0
Production started,248,Cash 1,0,13179.494377911298
Production complete,248,Cash 1,0,13322.240668848062
Creation,249,Regular Customers Source,0,13177.0
Production started,249,Cash 3,0,13177.0
Production complete,249,Cash 3,0,13344.482167122087
Creation,250,Regular Customers Source,0,12574.0
Production started,250,Cash 2,0,12995.574793725673
Production complete,250,Cash 2,0,13354.603617571654
Creation,251,Regular Customers Source,0,12748.0
Production started,251,Cash 1,0,13322.240668848062
Production complete,251,Cash 1,0,13395.377605977235
Creation,252,Service Customers Source,1,13007.0
Production started,252,Service Desk,1,13244.419456667516
Production complete,252,Service Desk,1,13499.97574039565
Creation,253,Regular Customers Source,0,12982.0
Production started,253,Cash 1,0,13395.377605977235
Production complete,253,Cash 1,0,13517.631655915939
Creation,254,Regular Customers Source,0,13299.0
Production started,254,Cash 3,0,13344.482167122087
Production complete,254,Cash 3,0,13572.229632545179
Creation,255,Regular Customers Source,0,12635.0
Production started,255,Cash 2,0,13354.603617571654
Production complete,255,Cash 2,0,13598.430399605573
Creation,256,Service Customers Source,1,13294.0
Production started,256,Service Desk,1,13499.97574039565
Production complete,256,Service Desk,1,13613.568024343158
Creation,257,Regular Customers Source,0,10260.0
Production started,257,Service Desk,0,13613.568024343158
Production complete,257,Service Desk,0,13672.552852927196
Creation,258,Regular Customers Source,0,13112.0
Production started,258,Cash 1,0,13517.631655915939
Production complete,258,Cash 1,0,13673.765819937187
Creation,259,Regular Customers Source,0,12808.0
Production started,259,Cash 2,0,13598.430399605573
Production complete,259,Cash 2,0,13770.573798186004
Creation,260,Regular Customers Source,0,13243.0
Production started,260,Cash 1,0,13673.765819937187
Production complete,260,Cash 1,0,13852.30024708437
Creation,261,Service Customers Source,1,13614.0
Production started,261,Service Desk,1,13672.552852927196
Production complete,261,Service Desk,1,13903.355950787785
Creation,262,Regular Customers Source,0,12869.0
Production started,262,Cash 2,0,13770.573798186004
Production complete,262,Cash 2,0,13951.115136444509
Creation,263,Regular Customers Source,0,12281.0
Production started,263,Service Desk,0,13903.355950787785
Production complete,263,Service Desk,0,14056.132264785485
Creation,264,Regular Customers Source,0,13051.0
Production started,264,Cash 2,0,13951.115136444509
Production complete,264,Cash 2,0,14069.707504276834
Creation,265,Regular Customers Source,0,13943.0
Production started,265,Cash 3,0,13943.0
Production complete,265,Cash 3,0,14138.600758282366
Creation,266,Regular Customers Source,0,13358.0
Production started,266,Cash 1,0,13852.30024708437
Production complete,266,Cash 1,0,14177.2331260715
Creation,267,Regular Customers Source,0,13421.0
Production started,267,Cash 1,0,14177.2331260715
Production complete,267,Cash 1,0,14302.133515203557
Creation,268,Regular Customers Source,0,14254.0
Production started,268,Cash 3,0,14254.0
Production complete,268,Cash 3,0,14368.372049000409
Creation,269,Regular Customers Source,0,13525.0
Production started,269,Cash 1,0,14302.133515203557
Production complete,269,Cash 1,0,14376.28319005133
Creation,270,Regular Customers Source,0,13471.0
Production started,270,Cash 2,0,14069.707504276834
Production complete,270,Cash 2,0,14432.218638955437
Creation,271,Service Customers Source,1,13914.0
Production started,271,Service Desk,1,14056.132264785485
Production complete,271,Service Desk,1,14481.287911333991
Creation,272,Regular Customers Source,0,13703.0
Production started,272,Cash 1,0,14376.28319005133
Production complete,272,Cash 1,0,14517.891491368326
Creation,273,Regular Customers Source,0,14367.0
Production started,273,Cash 3,0,14368.372049000409
Production complete,273,Cash 3,0,14518.684643771367
Creation,274,Regular Customers Source,0,13646.0
Production started,274,Cash 2,0,14432.218638955437
Production complete,274,Cash 2,0,14602.778143114057
Creation,275,Regular Customers Source,0,13879.0
Production started,275,Cash 1,0,14517.891491368326
Production complete,275,Cash 1,0,14719.244772164413
Creation,276,Service Customers Source,1,14222.0
Production started,276,Service Desk,1,14481.287911333991
Production complete,276,Service Desk,1,14752.189192834385
Creation,277,Regular Customers Source,0,13828.0
Production started,277,Cash 2,0,14602.778143114057
Production complete,277,Cash 2,0,14775.300984408865
Creation,278,Regular Customers Source,0,14672.0
Production started,278,Cash 3,0,14672.0
Production complete,278,Cash 3,0,14798.755066622962
Creation,279,Regular Customers Source,0,14198.0
Production started,279,Cash 1,0,14719.244772164413
Production complete,279,Cash 1,0,14835.935024582748
Creation,280,Regular Customers Source,0,14006.0
Production started,280,Cash 2,0,14775.300984408865
Production complete,280,Cash 2,0,14952.603437326168
Creation,281,Service Customers Source,1,14532.0
Production started,281,Service Desk,1,14752.189192834385
Production complete,281,Service Desk,1,14971.516138833576
Creation,282,Regular Customers Source,0,14912.0
Production started,282,Cash 3,0,14912.0
Production complete,282,Cash 3,0,15023.567707364198
Creation,283,Regular Customers Source,0,14127.0
Production started,283,Cash 2,0,14952.603437326168
Production complete,283,Cash 2,0,15042.934159533643
Creation,284,Regular Customers Source,0,14308.0
Production started,284,Cash 1,0,14835.935024582748
Production complete,284,Cash 1,0,15085.323911209003
Creation,285,Regular Customers Source,0,14434.0
Production started,285,Cash 1,0,15085.323911209003
Production complete,285,Cash 1,0,15152.944920842712
Creation,286,Service Customers Source,1,14820.0
Production started,286,Service Desk,1,14971.516138833576
Production complete,286,Service Desk,1,15173.81035786974
Creation,287,Service Customers Source,1,15135.0
Production started,287,Service Desk,1,15173.81035786974
Production complete,287,Service Desk,1,15374.146679029609
Creation,288,Regular Customers Source,0,14502.0
Production started,288,Cash 2,0,15042.934159533643
Production complete,288,Cash 2,0,15378.656642836362
Creation,289,Regular Customers Source,0,15231.0
Production started,289,Cash 3,0,15231.0
Production complete,289,Cash 3,0,15380.908224017277
Creation,290,Regular Customers Source,0,14561.0
Production started,290,Cash 1,0,15152.944920842712
Production complete,290,Cash 1,0,15402.102730575074
Creation,291,Regular Customers Source,0,14609.0
Production started,291,Cash 2,0,15378.656642836362
Production complete,291,Cash 2,0,15421.348022526823
Creation,292,Regular Customers Source,0,15300.0
Production started,292,Cash 3,0,15380.908224017277
Production complete,292,Cash 3,0,15503.072395599544
Creation,293,Regular Customers Source,0,15358.0
Production started,293,Cash 3,0,15503.072395599544
Production complete,293,Cash 3,0,15590.242562285659
Creation,294,Regular Customers Source,0,12932.0
Production started,294,Service Desk,0,15374.146679029609
Production complete,294,Service Desk,0,15611.28571930384
Creation,295,Regular Customers Source,0,14724.0
Production started,295,Cash 1,0,15402.102730575074
Production complete,295,Cash 1,0,15618.202725391042
Creation,296,Regular Customers Source,0,14783.0
Production started,296,Cash 2,0,15421.348022526823
Production complete,296,Cash 2,0,15620.277071386632
Creation,297,Regular Customers Source,0,14980.0
Production started,297,Cash 2,0,15620.277071386632
Production complete,297,Cash 2,0,15754.28883474868
Creation,298,Regular Customers Source,0,14841.0
Production started,298,Cash 1,0,15618.202725391042
Production complete,298,Cash 1,0,15779.566954977057
Creation,299,Regular Customers Source,0,15408.0
Production started,299,Cash 3,0,15590.242562285659
Production complete,299,Cash 3,0,15793.804513043215
Creation,300,Regular Customers Source,0,15048.0
Production started,300,Cash 2,0,15754.28883474868
Production complete,300,Cash 2,0,15828.531423719094
Creation,301,Regular Customers Source,0,15117.0
Production started,301,Cash 1,0,15779.566954977057
Production complete,301,Cash 1,0,15876.629467470251
Creation,302,Regular Customers Source,0,15536.0
Production started,302,Cash 3,0,15793.804513043215
Production complete,302,Cash 3,0,15903.502514472757
Creation,303,Service Customers Source,1,15441.0
Production started,303,Service Desk,1,15611.28571930384
Production complete,303,Service Desk,1,15967.167796713082
Creation,304,Regular Customers Source,0,15593.0
Production started,304,Cash 3,0,15903.502514472757
Production complete,304,Cash 3,0,15993.8342552177
Creation,305,Regular Customers Source,0,15459.0
Production started,305,Cash 2,0,15828.531423719094
Production complete,305,Cash 2,0,16063.402049360593
Creation,306,Regular Customers Source,0,15165.0
Production started,306,Cash 1,0,15876.629467470251
Production complete,306,Cash 1,0,16069.181193229086
Creation,307,Regular Customers Source,0,15647.0
Production started,307,Cash 1,0,16069.181193229086
Production complete,307,Cash 1,0,16103.162823444713
Creation,308,Regular Customers Source,0,15827.0
Production started,308,Cash 3,0,15993.8342552177
Production complete,308,Cash 3,0,16120.05257423982
Creation,309,Regular Customers Source,0,15911.0
Production started,309,Cash 1,0,16103.162823444713
Production complete,309,Cash 1,0,16167.719086312833
Creation,310,Regular Customers Source,0,15708.0
Production started,310,Cash 2,0,16063.402049360593
Production complete,310,Cash 2,0,16177.55373602087
Creation,311,Service Customers Source,1,15725.0
Production started,311,Service Desk,1,15967.167796713082
Production complete,311,Service Desk,1,16274.472780694297
Creation,312,Regular Customers Source,0,15769.0
Production started,312,Cash 2,0,16177.55373602087
Production complete,312,Cash 2,0,16328.42924896916
Creation,313,Regular Customers Source,0,16095.0
Production started,313,Cash 1,0,16167.719086312833
Production complete,313,Cash 1,0,16357.944643800278
Creation,314,Regular Customers Source,0,15971.0
Production started,314,Cash 3,0,16120.05257423982
Production complete,314,Cash 3,0,16393.341974160263
Creation,315,Regular Customers Source,0,16156.0
Production started,315,Cash 1,0,16357.944643800278
Production complete,315,Cash 1,0,16406.828150965954
Creation,316,Regular Customers Source,0,16265.0
Production started,316,Cash 1,0,16406.828150965954
Production complete,316,Cash 1,0,16470.388754366304
Creation,317,Regular Customers Source,0,16206.0
Production started,317,Cash 2,0,16328.42924896916
Production complete,317,Cash 2,0,16520.539763451023
Creation,318,Regular Customers Source,0,16040.0
Production started,318,Cash 3,0,16393.341974160263
Production complete,318,Cash 3,0,16546.487269043224
Creation,319,Regular Customers Source,0,16325.0
Production started,319,Cash 2,0,16520.539763451023
Production complete,319,Cash 2,0,16581.556106156637
Creation,320,Service Customers Source,1,16019.0
Production started,320,Service Desk,1,16274.472780694297
Production complete,320,Service Desk,1,16631.018029796796
Creation,321,Regular Customers Source,0,16527.0
Production started,321,Cash 2,0,16581.556106156637
Production complete,321,Cash 2,0,16688.98542393205
Creation,322,Regular Customers Source,0,16382.0
Production started,322,Cash 1,0,16470.388754366304
Production complete,322,Cash 1,0,16701.092218163816
Creation,323,Regular Customers Source,0,16460.0
Production started,323,Cash 1,0,16701.092218163816
Production complete,323,Cash 1,0,16838.665877197967
Creation,324,Regular Customers Source,0,16582.0
Production started,324,Cash 2,0,16688.98542393205
Production complete,324,Cash 2,0,16915.937884964376
Creation,325,Service Customers Source,1,16294.0
Production started,325,Service Desk,1,16631.018029796796
Production complete,325,Service Desk,1,16923.751055945577
Creation,326,Regular Customers Source,0,16644.0
Production started,326,Cash 1,0,16838.665877197967
Production complete,326,Cash 1,0,16989.25486003471
Creation,327,Regular Customers Source,0,16722.0
Production started,327,Cash 2,0,16915.937884964376
Production complete,327,Cash 2,0,17059.01070180346
Creation,328,Service Customers Source,1,16594.0
Production started,328,Service Desk,1,16923.751055945577
Production complete,328,Service Desk,1,17106.552833089074
Creation,329,Regular Customers Source,0,16796.0
Production started,329,Cash 1,0,16989.25486003471
Production complete,329,Cash 1,0,17136.276728876015
Creation,330,Regular Customers Source,0,16845.0
Production started,330,Cash 1,0,17136.276728876015
Production complete,330,Cash 1,0,17225.876504353655
Creation,331,Regular Customers Source,0,16913.0
Production started,331,Cash 2,0,17059.01070180346
Production complete,331,Cash 2,0,17254.58463211386
Creation,332,Service Customers Source,1,16901.0
Production started,332,Service Desk,1,17106.552833089074
Production complete,332,Service Desk,1,17284.231139543972
Creation,333,Regular Customers Source,0,16979.0
Production started,333,Cash 2,0,17254.58463211386
Production complete,333,Cash 2,0,17299.000785316013
Creation,334,Regular Customers Source,0,17035.0
Production started,334,Cash 1,0,17225.876504353655
Production complete,334,Cash 1,0,17319.280831393047
Creation,335,Regular Customers Source,0,17153.0
Production started,335,Cash 1,0,17319.280831393047
Production complete,335,Cash 1,0,17448.432726452014
Creation,336,Service Customers Source,1,17208.0
Production started,336,Service Desk,1,17284.231139543972
Production complete,336,Service Desk,1,17472.148564938958
Creation,337,Regular Customers Source,0,17097.0
Production started,337,Cash 2,0,17299.000785316013
Production complete,337,Cash 2,0,17518.32687935452
Creation,338,Regular Customers Source,0,17207.0
Production started,338,Cash 1,0,17448.432726452014
Production complete,338,Cash 1,0,17675.03107925639
Creation,339,Service Customers Source,1,17466.0
Production started,339,Service Desk,1,17472.148564938958
Production complete,339,Service Desk,1,17746.80168193152
Creation,340,Regular Customers Source,0,17259.0
Production started,340,Cash 2,0,17518.32687935452
Production complete,340,Cash 2,0,17757.007568728106
Creation,341,Regular Customers Source,0,17364.0
Production started,341,Cash 1,0,17675.03107925639
Production complete,341,Cash 1,0,17757.10381457524
Creation,342,Regular Customers Source,0,17311.0
Production started,342,Cash 2,0,17757.007568728106
Production complete,342,Cash 2,0,17800.056349573657
Creation,343,Regular Customers Source,0,13596.0
Production started,343,Service Desk,0,17746.80168193152
Production complete,343,Service Desk,0,17919.903317075114
Creation,344,Regular Customers Source,0,17537.0
Production started,344,Cash 2,0,17800.056349573657
Production complete,344,Cash 2,0,17935.690655008624
Creation,345,Regular Customers Source,0,17419.0
Production started,345,Cash 1,0,17757.10381457524
Production complete,345,Cash 1,0,18016.091765914516
Creation,346,Regular Customers Source,0,17476.0
Production started,346,Cash 1,0,18016.091765914516
Production complete,346,Cash 1,0,18091.91123004191
Creation,347,Service Customers Source,1,17766.0
Production started,347,Service Desk,1,17919.903317075114
Production complete,347,Service Desk,1,18136.48052721327
Creation,348,Regular Customers Source,0,17669.0
Production started,348,Cash 1,0,18091.91123004191
Production complete,348,Cash 1,0,18269.005688339614
Creation,349,Regular Customers Source,0,17712.0
Production started,349,Cash 1,0,18269.005688339614
Production complete,349,Cash 1,0,18315.843875398772
Creation,350,Regular Customers Source,0,17605.0
Production started,350,Cash 2,0,17935.690655008624
Production complete,350,Cash 2,0,18319.970466986873
Creation,351,Service Customers Source,1,18059.0
Production started,351,Service Desk,1,18136.48052721327
Production complete,351,Service Desk,1,18445.716042719734
Creation,352,Regular Customers Source,0,17869.0
Production started,352,Cash 1,0,18315.843875398772
Production complete,352,Cash 1,0,18493.829627059084
Creation,353,Regular Customers Source,0,17761.0
Production started,353,Cash 2,0,18319.970466986873
Production complete,353,Cash 2,0,18521.366921765297
Creation,354,Service Customers Source,1,18343.0
Production started,354,Service Desk,1,18445.716042719734
Production complete,354,Service Desk,1,18564.618782257065
Creation,355,Regular Customers Source,0,18034.0
Production started,355,Cash 1,0,18493.829627059084
Production complete,355,Cash 1,0,18592.584553967696
Creation,356,Regular Customers Source,0,18455.0
Production started,356,Cash 3,0,18455.0
Production complete,356,Cash 3,0,18618.319911382372
Creation,357,Regular Customers Source,0,18140.0
Production started,357,Cash 1,0,18592.584553967696
Production complete,357,Cash 1,0,18680.46723049865
Creation,358,Regular Customers Source,0,17820.0
Production started,358,Cash 2,0,18521.366921765297
Production complete,358,Cash 2,0,18731.286446413687
Creation,359,Regular Customers Source,0,13760.0
Production started,359,Service Desk,0,18564.618782257065
Production complete,359,Service Desk,0,18746.325909250823
Creation,360,Regular Customers Source,0,17977.0
Production started,360,Cash 2,0,18731.286446413687
Production complete,360,Cash 2,0,18789.44432762031
Creation,361,Regular Customers Source,0,18282.0
Production started,361,Cash 1,0,18680.46723049865
Production complete,361,Cash 1,0,18839.53283762959
Creation,362,Regular Customers Source,0,18080.0
Production started,362,Cash 2,0,18789.44432762031
Production complete,362,Cash 2,0,18966.03759825573
Creation,363,Service Customers Source,1,18652.0
Production started,363,Service Desk,1,18746.325909250823
Production complete,363,Service Desk,1,19003.932735640676
Creation,364,Regular Customers Source,0,18340.0
Production started,364,Cash 1,0,18839.53283762959
Production complete,364,Cash 1,0,19004.039690301557
Creation,365,Regular Customers Source,0,18966.0
Production started,365,Cash 3,0,18966.0
Production complete,365,Cash 3,0,19103.907577931157
Creation,366,Regular Customers Source,0,18397.0
Production started,366,Cash 2,0,18966.03759825573
Production complete,366,Cash 2,0,19121.644386802764
Creation,367,Regular Customers Source,0,18516.0
Production started,367,Cash 1,0,19004.039690301557
Production complete,367,Cash 1,0,19141.197915442717
Creation,368,Service Customers Source,1,18961.0
Production started,368,Service Desk,1,19003.932735640676
Production complete,368,Service Desk,1,19216.297021330334
Creation,369,Regular Customers Source,0,18590.0
Production started,369,Cash 2,0,19121.644386802764
Production complete,369,Cash 2,0,19262.607388515462
Creation,370,Regular Customers Source,0,18654.0
Production started,370,Cash 1,0,19141.197915442717
Production complete,370,Cash 1,0,19273.680571834677
Creation,371,Regular Customers Source,0,18722.0
Production started,371,Cash 1,0,19273.680571834677
Production complete,371,Cash 1,0,19396.844870633908
Creation,372,Regular Customers Source,0,18782.0
Production started,372,Cash 2,0,19262.607388515462
Production complete,372,Cash 2,0,19398.41541887923
Creation,373,Regular Customers Source,0,14065.0
Production started,373,Service Desk,0,19216.297021330334
Production complete,373,Service Desk,0,19484.132714189698
Creation,374,Regular Customers Source,0,18892.0
Production started,374,Cash 1,0,19396.844870633908
Production complete,374,Cash 1,0,19502.82226123165
Creation,375,Regular Customers Source,0,19025.0
Production started,375,Cash 1,0,19502.82226123165
Production complete,375,Cash 1,0,19528.536841115114
Creation,376,Regular Customers Source,0,18830.0
Production started,376,Cash 2,0,19398.41541887923
Production complete,376,Cash 2,0,19580.057064981964
Creation,377,Regular Customers Source,0,19082.0
Production started,377,Cash 2,0,19580.057064981964
Production complete,377,Cash 2,0,19760.155187855824
Creation,378,Regular Customers Source,0,19189.0
Production started,378,Cash 1,0,19528.536841115114
Production complete,378,Cash 1,0,19796.24065356625
Creation,379,Service Customers Source,1,19239.0
Production started,379,Service Desk,1,19484.132714189698
Production complete,379,Service Desk,1,19796.329409294332
Creation,380,Regular Customers Source,0,19678.0
Production started,380,Cash 3,0,19678.0
Production complete,380,Cash 3,0,19822.366433394913
Creation,381,Regular Customers Source,0,19135.0
Production started,381,Cash 2,0,19760.155187855824
Production complete,381,Cash 2,0,19828.65237451323
Creation,382,Regular Customers Source,0,19737.0
Production started,382,Cash 3,0,19822.366433394913
Production complete,382,Cash 3,0,19928.020050829924
Creation,383,Regular Customers Source,0,19297.0
Production started,383,Cash 1,0,19796.24065356625
Production complete,383,Cash 1,0,19974.975727949244
Creation,384,Regular Customers Source,0,19351.0
Production started,384,Cash 2,0,19828.65237451323
Production complete,384,Cash 2,0,19990.845336364717
Creation,385,Service Customers Source,1,19559.0
Production started,385,Service Desk,1,19796.329409294332
Production complete,385,Service Desk,1,20012.68656260928
Creation,386,Regular Customers Source,0,19798.0
Production started,386,Cash 3,0,19928.020050829924
Production complete,386,Cash 3,0,20113.695455338544
Creation,387,Regular Customers Source,0,19449.0
Production started,387,Cash 2,0,19990.845336364717
Production complete,387,Cash 2,0,20142.49926855498
Creation,388,Regular Customers Source,0,19397.0
Production started,388,Cash 1,0,19974.975727949244
Production complete,388,Cash 1,0,20190.589853059224
Creation,389,Regular Customers Source,0,19852.0
Production started,389,Cash 3,0,20113.695455338544
Production complete,389,Cash 3,0,20244.543874858053
Creation,390,Regular Customers Source,0,19505.0
Production started,390,Cash 1,0,20190.589853059224
Production complete,390,Cash 1,0,20251.455239039544
Creation,391,Regular Customers Source,0,19627.0
Production started,391,Cash 2,0,20142.49926855498
Production complete,391,Cash 2,0,20282.603793485123
Creation,392,Service Customers Source,1,19848.0
Production started,392,Service Desk,1,20012.68656260928
Production complete,392,Service Desk,1,20319.887458460344
Creation,393,Regular Customers Source,0,19968.0
Production started,393,Cash 3,0,20244.543874858053
Production complete,393,Cash 3,0,20356.167660421877
Creation,394,Regular Customers Source,0,19571.0
Production started,394,Cash 1,0,20251.455239039544
Production complete,394,Cash 1,0,20410.534931636157
Creation,395,Regular Customers Source,0,19906.0
Production started,395,Cash 2,0,20282.603793485123
Production complete,395,Cash 2,0,20431.564620994875
Creation,396,Regular Customers Source,0,20030.0
Production started,396,Cash 1,0,20410.534931636157
Production complete,396,Cash 1,0,20528.998079237354
Creation,397,Regular Customers Source,0,20144.0
Production started,397,Cash 3,0,20356.167660421877
Production complete,397,Cash 3,0,20569.95045722564
Creation,398,Service Customers Source,1,20169.0
Production started,398,Service Desk,1,20319.887458460344
Production complete,398,Service Desk,1,20591.15709093822
Creation,399,Regular Customers Source,0,20096.0
Production started,399,Cash 2,0,20431.564620994875
Production complete,399,Cash 2,0,20649.1815847395
Creation,400,Regular Customers Source,0,20260.0
Production started,400,Cash 3,0,20569.95045722564
Production complete,400,Cash 3,0,20716.757699585498
Creation,401,Regular Customers Source,0,20200.0
Production started,401,Cash 1,0,20528.998079237354
Production complete,401,Cash 1,0,20733.742022487866
Creation,402,Regular Customers Source,0,20332.0
Production started,402,Cash 2,0,20649.1815847395
Production complete,402,Cash 2,0,20759.09463932056
Creation,403,Regular Customers Source,0,20387.0
Production started,403,Cash 3,0,20716.757699585498
Production complete,403,Cash 3,0,20810.984477839876
Creation,404,Service Customers Source,1,20474.0
Production started,404,Service Desk,1,20591.15709093822
Production complete,404,Service Desk,1,20838.952894481852
Creation,405,Regular Customers Source,0,20452.0
Production started,405,Cash 1,0,20733.742022487866
Production complete,405,Cash 1,0,20868.880172358815
Creation,406,Regular Customers Source,0,20621.0
Production started,406,Cash 3,0,20810.984477839876
Production complete,406,Cash 3,0,20877.16203185938
Creation,407,Regular Customers Source,0,20729.0
Production started,407,Cash 3,0,20877.16203185938
Production complete,407,Cash 3,0,20943.700703635026
Creation,408,Regular Customers Source,0,20509.0
Production started,408,Cash 2,0,20759.09463932056
Production complete,408,Cash 2,0,20982.67443383814
Creation,409,Service Customers Source,1,20744.0
Production started,409,Service Desk,1,20838.952894481852
Production complete,409,Service Desk,1,21016.99091450836
Creation,410,Regular Customers Source,0,20566.0
Production started,410,Cash 1,0,20868.880172358815
Production complete,410,Cash 1,0,21033.87613594837
Creation,411,Regular Customers Source,0,17929.0
Production started,411,Service Desk,0,21016.99091450836
Production complete,411,Service Desk,0,21054.968453104797
Creation,412,Regular Customers Source,0,20672.0
Production started,412,Cash 2,0,20982.67443383814
Production complete,412,Cash 2,0,21090.356583271874
Creation,413,Regular Customers Source,0,20782.0
Production started,413,Cash 1,0,21033.87613594837
Production complete,413,Cash 1,0,21111.95315060652
Creation,414,Regular Customers Source,0,20902.0
Production started,414,Cash 1,0,21111.95315060652
Production complete,414,Cash 1,0,21207.978496605287
Creation,415,Regular Customers Source,0,18193.0
Production started,415,Service Desk,0,21054.968453104797
Production complete,415,Service Desk,0,21216.34016656698
Creation,416,Regular Customers Source,0,20959.0
Production started,416,Cash 1,0,21207.978496605287
Production complete,416,Cash 1,0,21235.677342343108
Creation,417,Regular Customers Source,0,20836.0
Production started,417,Cash 2,0,21090.356583271874
Production complete,417,Cash 2,0,21256.447537036696
Creation,418,Regular Customers Source,0,21015.0
Production started,418,Cash 2,0,21256.447537036696
Production complete,418,Cash 2,0,21385.80751982247
Creation,419,Regular Customers Source,0,21112.0
