events,numbers,stations,serviceCustomer,times
Creation,107,Regular Customers Source,0,5388.0
Production started,107,Cash 2,0,5671.696306164742
Production complete,107,Cash 2,0,5798.230306172901
Creation,108,Regular Customers Source,0,5443.0
Production started,108,Cash 1,0,5748.602266020747
Production complete,108,Cash 1,0,5849.097465052031
Creation,109,Regular Customers Source,0,5514.0
Production started,109,Cash 2,0,5798.230306172901
Production complete,109,Cash 2,0,5919.641809794354
Creation,110,Service Customers Source,1,5665.0
Production started,110,Service Desk,1,5746.849282115534
Production complete,110,Service Desk,1,5977.459328474458
Creation,111,Regular Customers Source,0,5679.0
Production started,111,Cash 2,0,5919.641809794354
Production complete,111,Cash 2,0,6089.82348754802
Creation,112,Regular Customers Source,0,5569.0
Production started,112,Cash 1,0,5849.097465052031
Production complete,112,Cash 1,0,6143.886834803464
Creation,113,Regular Customers Source,0,5738.0
Production started,113,Cash 2,0,6089.82348754802
Production complete,113,Cash 2,0,6251.963094630223
Creation,114,Regular Customers Source,0,5624.0
Production started,114,Cash 1,0,6143.886834803464
Production complete,114,Cash 1,0,6346.956952279307
Creation,115,Service Customers Source,1,5969.0
Production started,115,Service Desk,1,5977.459328474458
Production complete,115,Service Desk,1,6348.735665168764
Creation,116,Regular Customers Source,0,5788.0
Production started,116,Cash 1,0,6346.956952279307
Production complete,116,Cash 1,0,6491.897722093288
Creation,117,Regular Customers Source,0,5848.0
Production started,117,Cash 2,0,6251.963094630223
Production complete,117,Cash 2,0,6511.3310650180465
Creation,118,Regular Customers Source,0,5922.0
Production started,118,Cash 1,0,6491.897722093288
Production complete,118,Cash 1,0,6597.2297575438415
Creation,119,Regular Customers Source,0,6082.0
Production started,119,Cash 1,0,6597.2297575438415
Production complete,119,Cash 1,0,6620.736815624854
Creation,120,Service Customers Source,1,6270.0
Production started,120,Service Desk,1,6348.735665168764
Production complete,120,Service Desk,1,6674.569939729919
Creation,121,Regular Customers Source,0,5977.0
Production started,121,Cash 2,0,6511.3310650180465
Production complete,121,Cash 2,0,6721.54742869206
Creation,122,Regular Customers Source,0,6209.0
Production started,122,Cash 1,0,6620.736815624854
Production complete,122,Cash 1,0,6786.847120755019
Creation,123,Regular Customers Source,0,6146.0
Production started,123,Cash 2,0,6721.54742869206
Production complete,123,Cash 2,0,6849.987245754748
Creation,124,Regular Customers Source,0,6378.0
Production started,124,Cash 1,0,6786.847120755019
Production complete,124,Cash 1,0,6876.22441737773
Creation,125,Regular Customers Source,0,6251.0
Production started,125,Cash 2,0,6849.987245754748
Production complete,125,Cash 2,0,7036.377283048948
Creation,126,Regular Customers Source,0,6505.0
Production started,126,Cash 1,0,6876.22441737773
Production complete,126,Cash 1,0,7053.657731974882
Creation,127,Service Customers Source,1,6545.0
Production started,127,Service Desk,1,6674.569939729919
Production complete,127,Service Desk,1,7067.765414809641
Creation,128,Regular Customers Source,0,6642.0
Production started,128,Cash 1,0,7053.657731974882
Production complete,128,Cash 1,0,7132.607541605121
Creation,129,Regular Customers Source,0,6993.0
Production started,129,Cash 3,0,6993.0
Production complete,129,Cash 3,0,7167.943127764241
Creation,130,Service Customers Source,1,6855.0
Production started,130,Service Desk,1,7067.765414809641
Production complete,130,Service Desk,1,7170.670304550088
Creation,131,Regular Customers Source,0,6313.0
Production started,131,Cash 2,0,7036.377283048948
Production complete,131,Cash 2,0,7179.784589417236
Creation,132,Regular Customers Source,0,6704.0
Production started,132,Cash 1,0,7132.607541605121
Production complete,132,Cash 1,0,7207.070211058299
Creation,133,Regular Customers Source,0,6825.0
Production started,133,Cash 1,0,7207.070211058299
Production complete,133,Cash 1,0,7298.378492501477
Creation,134,Regular Customers Source,0,6577.0
Production started,134,Cash 2,0,7179.784589417236
Production complete,134,Cash 2,0,7315.716931837425
Creation,135,Regular Customers Source,0,6770.0
Production started,135,Cash 2,0,7315.716931837425
Production complete,135,Cash 2,0,7464.092935512689
Creation,136,Service Customers Source,1,7143.0
Production started,136,Service Desk,1,7170.670304550088
Production complete,136,Service Desk,1,7481.949397415224
Creation,137,Regular Customers Source,0,6930.0
Production started,137,Cash 1,0,7298.378492501477
Production complete,137,Cash 1,0,7540.077022236804
Creation,138,Regular Customers Source,0,7459.0
Production started,138,Cash 3,0,7459.0
Production complete,138,Cash 3,0,7565.256644294885
Creation,139,Service Customers Source,1,7462.0
Production started,139,Service Desk,1,7481.949397415224
Production complete,139,Service Desk,1,7618.106812734689
Creation,140,Regular Customers Source,0,6870.0
Production started,140,Cash 2,0,7464.092935512689
Production complete,140,Cash 2,0,7630.492527115837
Creation,141,Regular Customers Source,0,7059.0
Production started,141,Cash 1,0,7540.077022236804
Production complete,141,Cash 1,0,7674.955259703978
Creation,142,Regular Customers Source,0,7164.0
Production started,142,Cash 1,0,7674.955259703978
Production complete,142,Cash 1,0,7730.024963125865
Creation,143,Regular Customers Source,0,3446.0
Production started,143,Service Desk,0,7618.106812734689
Production complete,143,Service Desk,0,7787.019768075739
Creation,144,Regular Customers Source,0,7109.0
Production started,144,Cash 2,0,7630.492527115837
Production complete,144,Cash 2,0,7817.767950471584
Creation,145,Regular Customers Source,0,7234.0
Production started,145,Cash 1,0,7730.024963125865
Production complete,145,Cash 1,0,7818.857890597051
Creation,146,Regular Customers Source,0,7286.0
Production started,146,Cash 2,0,7817.767950471584
Production complete,146,Cash 2,0,7876.288907074826
Creation,147,Regular Customers Source,0,7338.0
Production started,147,Cash 1,0,7818.857890597051
Production complete,147,Cash 1,0,8047.725505302899
Creation,148,Regular Customers Source,0,7555.0
Production started,148,Cash 1,0,8047.725505302899
Production complete,148,Cash 1,0,8139.929460182296
Creation,149,Regular Customers Source,0,7402.0
Production started,149,Cash 2,0,7876.288907074826
Production complete,149,Cash 2,0,8147.568492937754
Creation,150,Service Customers Source,1,7786.0
Production started,150,Service Desk,1,7787.019768075739
Production complete,150,Service Desk,1,8153.490403899931
Creation,151,Regular Customers Source,0,8043.0
Production started,151,Cash 3,0,8043.0
Production complete,151,Cash 3,0,8245.682400776235
Creation,152,Regular Customers Source,0,7691.0
Production started,152,Cash 1,0,8139.929460182296
Production complete,152,Cash 1,0,8311.446322648031
Creation,153,Regular Customers Source,0,7512.0
Production started,153,Cash 2,0,8147.568492937754
Production complete,153,Cash 2,0,8315.476712379132
Creation,154,Service Customers Source,1,8071.0
Production started,154,Service Desk,1,8153.490403899931
Production complete,154,Service Desk,1,8401.494836993801
Creation,155,Regular Customers Source,0,7823.0
Production started,155,Cash 2,0,8315.476712379132
Production complete,155,Cash 2,0,8438.513048555329
Creation,156,Regular Customers Source,0,8305.0
Production started,156,Cash 3,0,8305.0
Production complete,156,Cash 3,0,8464.168507110227
Creation,157,Regular Customers Source,0,7764.0
Production started,157,Cash 1,0,8311.446322648031
Production complete,157,Cash 1,0,8518.15197844967
Creation,158,Regular Customers Source,0,7880.0
Production started,158,Cash 2,0,8438.513048555329
Production complete,158,Cash 2,0,8582.594676413151
Creation,159,Service Customers Source,1,8379.0
Production started,159,Service Desk,1,8401.494836993801
Production complete,159,Service Desk,1,8625.957335949526
Creation,160,Regular Customers Source,0,7991.0
Production started,160,Cash 2,0,8582.594676413151
Production complete,160,Cash 2,0,8629.163853511254
Creation,161,Regular Customers Source,0,7938.0
Production started,161,Cash 1,0,8518.15197844967
Production complete,161,Cash 1,0,8670.749979361315
Creation,162,Regular Customers Source,0,3963.0
Production started,162,Service Desk,0,8625.957335949526
Production complete,162,Service Desk,0,8716.281311478257
Creation,163,Regular Customers Source,0,8223.0
Production started,163,Cash 2,0,8629.163853511254
Production complete,163,Cash 2,0,8872.380527195462
Creation,164,Regular Customers Source,0,8833.0
Production started,164,Cash 3,0,8833.0
Production complete,164,Cash 3,0,8876.173473088365
Creation,165,Service Customers Source,1,8669.0
Production started,165,Service Desk,1,8716.281311478257
Production complete,165,Service Desk,1,8938.419016175609
Creation,166,Regular Customers Source,0,8094.0
Production started,166,Cash 1,0,8670.749979361315
Production complete,166,Cash 1,0,8981.257784410906
Creation,167,Regular Customers Source,0,8433.0
Production started,167,Cash 2,0,8872.380527195462
Production complete,167,Cash 2,0,9007.15327155856
Creation,168,Regular Customers Source,0,6035.0
Production started,168,Service Desk,0,8938.419016175609
Production complete,168,Service Desk,0,9053.819444760926
Creation,169,Regular Customers Source,0,8165.0
Production started,169,Cash 1,0,8981.257784410906
Production complete,169,Cash 1,0,9201.06141703859
Creation,170,Regular Customers Source,0,8492.0
Production started,170,Cash 2,0,9007.15327155856
Production complete,170,Cash 2,0,9209.998951073
Creation,171,Regular Customers Source,0,8371.0
Production started,171,Cash 1,0,9201.06141703859
Production complete,171,Cash 1,0,9241.054285423583
Creation,172,Regular Customers Source,0,9127.0
Production started,172,Cash 3,0,9127.0
Production complete,172,Cash 3,0,9253.79669358997
Creation,173,Regular Customers Source,0,8544.0
Production started,173,Cash 1,0,9241.054285423583
Production complete,173,Cash 1,0,9274.941217779335
Creation,174,Service Customers Source,1,8986.0
Production started,174,Service Desk,1,9053.819444760926
Production complete,174,Service Desk,1,9285.032234971122
Creation,175,Regular Customers Source,0,8616.0
Production started,175,Cash 2,0,9209.998951073
Production complete,175,Cash 2,0,9343.635530623933
Creation,176,Regular Customers Source,0,9184.0
Production started,176,Cash 3,0,9253.79669358997
Production complete,176,Cash 3,0,9356.584649365568
Creation,177,Regular Customers Source,0,8669.0
Production started,177,Cash 2,0,9343.635530623933
Production complete,177,Cash 2,0,9361.197941145268
Creation,178,Regular Customers Source,0,6446.0
Production started,178,Service Desk,0,9285.032234971122
Production complete,178,Service Desk,0,9434.611446593104
Creation,179,Regular Customers Source,0,8732.0
Production started,179,Cash 1,0,9274.941217779335
Production complete,179,Cash 1,0,9461.84861751078
Creation,180,Regular Customers Source,0,9237.0
Production started,180,Cash 3,0,9356.584649365568
Production complete,180,Cash 3,0,9627.87243962181
Creation,181,Regular Customers Source,0,9017.0
Production started,181,Cash 1,0,9461.84861751078
Production complete,181,Cash 1,0,9632.641734928347
Creation,182,Regular Customers Source,0,8895.0
Production started,182,Cash 2,0,9361.197941145268
Production complete,182,Cash 2,0,9642.572721086715
Creation,183,Service Customers Source,1,9286.0
Production started,183,Service Desk,1,9434.611446593104
Production complete,183,Service Desk,1,9739.244228369293
Creation,184,Regular Customers Source,0,9349.0
Production started,184,Cash 3,0,9627.87243962181
Production complete,184,Cash 3,0,9792.365257810992
Creation,185,Regular Customers Source,0,9073.0
Production started,185,Cash 2,0,9642.572721086715
Production complete,185,Cash 2,0,9814.830501880699
Creation,186,Regular Customers Source,0,9286.0
Production started,186,Cash 1,0,9632.641734928347
Production complete,186,Cash 1,0,9855.548533902976
Creation,187,Regular Customers Source,0,9517.0
Production started,187,Cash 1,0,9855.548533902976
Production complete,187,Cash 1,0,9871.850569718039
Creation,188,Regular Customers Source,0,9455.0
Production started,188,Cash 3,0,9792.365257810992
Production complete,188,Cash 3,0,9903.069531930396
Creation,189,Service Customers Source,1,9576.0
Production started,189,Service Desk,1,9739.244228369293
Production complete,189,Service Desk,1,9964.423138857055
Creation,190,Regular Customers Source,0,9407.0
Production started,190,Cash 2,0,9814.830501880699
Production complete,190,Cash 2,0,10071.290553642011
Creation,191,Regular Customers Source,0,9642.0
Production started,191,Cash 3,0,9903.069531930396
Production complete,191,Cash 3,0,10084.641593626824
Creation,192,Regular Customers Source,0,9578.0
Production started,192,Cash 1,0,9871.850569718039
Production complete,192,Cash 1,0,10139.698827279266
Creation,193,Regular Customers Source,0,9704.0
Production started,193,Cash 2,0,10071.290553642011
Production complete,193,Cash 2,0,10140.560331296565
Creation,194,Regular Customers Source,0,9831.0
Production started,194,Cash 2,0,10140.560331296565
Production complete,194,Cash 2,0,10265.741309468905
Creation,195,Service Customers Source,1,9882.0
Production started,195,Service Desk,1,9964.423138857055
Production complete,195,Service Desk,1,10318.934921001106
Creation,196,Regular Customers Source,0,9773.0
Production started,196,Cash 1,0,10139.698827279266
Production complete,196,Cash 1,0,10321.166452098374
Creation,197,Regular Customers Source,0,9894.0
Production started,197,Cash 1,0,10321.166452098374
Production complete,197,Cash 1,0,10379.630328264264
Creation,198,Regular Customers Source,0,10017.0
Production started,198,Cash 2,0,10265.741309468905
Production complete,198,Cash 2,0,10410.580076358749
Creation,199,Service Customers Source,1,10209.0
Production started,199,Service Desk,1,10318.934921001106
Production complete,199,Service Desk,1,10457.226192555623
Creation,200,Regular Customers Source,0,10133.0
Production started,200,Cash 2,0,10410.580076358749
Production complete,200,Cash 2,0,10558.060619594824
Creation,201,Regular Customers Source,0,7623.0
Production started,201,Service Desk,0,10457.226192555623
Production complete,201,Service Desk,0,10611.641230163385
Creation,202,Regular Customers Source,0,10182.0
Production started,202,Cash 2,0,10558.060619594824
Production complete,202,Cash 2,0,10613.103735437853
Creation,203,Regular Customers Source,0,9957.0
Production started,203,Cash 1,0,10379.630328264264
Production complete,203,Cash 1,0,10639.417586857891
Creation,204,Regular Customers Source,0,10325.0
Production started,204,Cash 2,0,10613.103735437853
Production complete,204,Cash 2,0,10736.177423155805
Creation,205,Service Customers Source,1,10492.0
Production started,205,Service Desk,1,10611.641230163385
Production complete,205,Service Desk,1,10736.958007144975
Creation,206,Regular Customers Source,0,10069.0
Production started,206,Cash 1,0,10639.417586857891
Production complete,206,Cash 1,0,10866.180225894992
Creation,207,Regular Customers Source,0,10442.0
Production started,207,Cash 2,0,10736.177423155805
Production complete,207,Cash 2,0,10912.964374158653
Creation,208,Regular Customers Source,0,10253.0
Production started,208,Cash 1,0,10866.180225894992
Production complete,208,Cash 1,0,10957.453689121126
Creation,209,Regular Customers Source,0,8775.0
Production started,209,Service Desk,0,10736.958007144975
