events,numbers,stations,serviceCustomer,times
Creation,77,Service Customers Source,true,4195.0
Production started,77,Service Desk,true,4420.023874153133
Production complete,77,Service Desk,true,4632.348735606212
Creation,78,Regular Customers Source,false,3988.0
Production started,78,Cash 2,false,4538.349501912118
Production complete,78,Cash 2,false,4663.8172506993415
Creation,79,Regular Customers Source,false,3884.0
Production started,79,Cash 1,false,4513.824929066469
Production complete,79,Cash 1,false,4808.868059486348
Creation,80,Regular Customers Source,false,4659.0
Production started,80,Cash 3,false,4659.0
Production complete,80,Cash 3,false,4843.2491896785705
Creation,81,Service Customers Source,true,4491.0
Production started,81,Service Desk,true,4632.348735606212
Production complete,81,Service Desk,true,4851.9216487525055
Creation,82,Regular Customers Source,false,4170.0
Production started,82,Cash 2,false,4663.8172506993415
Production complete,82,Cash 2,false,4888.538180888528
Creation,83,Regular Customers Source,false,4294.0
Production started,83,Cash 2,false,4888.538180888528
Production complete,83,Cash 2,false,4971.394791723472
Creation,84,Regular Customers Source,false,4784.0
Production started,84,Cash 3,false,4843.2491896785705
Production complete,84,Cash 3,false,4972.056148520317
Creation,85,Regular Customers Source,false,4052.0
Production started,85,Cash 1,false,4808.868059486348
Production complete,85,Cash 1,false,4991.501927580937
Creation,86,Regular Customers Source,false,4360.0
Production started,86,Cash 2,false,4971.394791723472
Production complete,86,Cash 2,false,5020.068009954489
Creation,87,Regular Customers Source,false,4598.0
Production started,87,Cash 2,false,5020.068009954489
Production complete,87,Cash 2,false,5087.963119104878
Creation,88,Service Customers Source,true,4752.0
Production started,88,Service Desk,true,4851.9216487525055
Production complete,88,Service Desk,true,5150.761227853515
Creation,89,Regular Customers Source,false,4719.0
Production started,89,Cash 2,false,5087.963119104878
Production complete,89,Cash 2,false,5158.578207918057
Creation,90,Regular Customers Source,false,4226.0
Production started,90,Cash 1,false,4991.501927580937
Production complete,90,Cash 1,false,5231.526917992596
Creation,91,Service Customers Source,true,5061.0
Production started,91,Service Desk,true,5150.761227853515
Production complete,91,Service Desk,true,5235.976897663919
Creation,92,Regular Customers Source,false,4925.0
Production started,92,Cash 2,false,5158.578207918057
Production complete,92,Cash 2,false,5331.784076888055
Creation,93,Regular Customers Source,false,4414.0
Production started,93,Cash 1,false,5231.526917992596
Production complete,93,Cash 1,false,5447.036751586319
Creation,94,Regular Customers Source,false,4975.0
Production started,94,Cash 2,false,5331.784076888055
Production complete,94,Cash 2,false,5511.131178127055
Creation,95,Regular Customers Source,false,5428.0
Production started,95,Cash 3,false,5428.0
Production complete,95,Cash 3,false,5511.475591530611
Creation,96,Regular Customers Source,false,3050.0
Production started,96,Service Desk,false,5235.976897663919
Production complete,96,Service Desk,false,5576.7731235297815
Creation,97,Regular Customers Source,false,4535.0
Production started,97,Cash 1,false,5447.036751586319
Production complete,97,Cash 1,false,5577.510594170623
Creation,98,Regular Customers Source,false,5081.0
Production started,98,Cash 2,false,5511.131178127055
Production complete,98,Cash 2,false,5593.610044433608
Creation,99,Regular Customers Source,false,4855.0
Production started,99,Cash 1,false,5577.510594170623
Production complete,99,Cash 1,false,5714.459232287528
Creation,100,Regular Customers Source,false,5129.0
Production started,100,Cash 2,false,5593.610044433608
Production complete,100,Cash 2,false,5775.004097869956
Creation,101,Service Customers Source,true,5373.0
Production started,101,Service Desk,true,5576.7731235297815
Production complete,101,Service Desk,true,5805.0991659009305
Creation,102,Regular Customers Source,false,5688.0
Production started,102,Cash 3,false,5688.0
Production complete,102,Cash 3,false,5837.206477080613
Creation,103,Regular Customers Source,false,5022.0
Production started,103,Cash 1,false,5714.459232287528
Production complete,103,Cash 1,false,6011.014638275822
Creation,104,Service Customers Source,true,5671.0
Production started,104,Service Desk,true,5805.0991659009305
Production complete,104,Service Desk,true,6050.958883079205
Creation,105,Regular Customers Source,false,5190.0
Production started,105,Cash 2,false,5775.004097869956
Production complete,105,Cash 2,false,6058.384017747515
Creation,106,Regular Customers Source,false,5365.0
Production started,106,Cash 2,false,6058.384017747515
Production complete,106,Cash 2,false,6088.93644812741
Creation,107,Regular Customers Source,false,5251.0
Production started,107,Cash 1,false,6011.014638275822
Production complete,107,Cash 1,false,6104.743866466605
Creation,108,Regular Customers Source,false,5860.0
Production started,108,Cash 3,false,5860.0
Production complete,108,Cash 3,false,6116.123839839887
Creation,109,Regular Customers Source,false,5922.0
Production started,109,Cash 3,false,6116.123839839887
Production complete,109,Cash 3,false,6174.089509892159
Creation,110,Regular Customers Source,false,5982.0
Production started,110,Cash 3,false,6174.089509892159
Production complete,110,Cash 3,false,6232.503948146056
Creation,111,Regular Customers Source,false,5489.0
Production started,111,Cash 1,false,6104.743866466605
Production complete,111,Cash 1,false,6242.7514950039795
Creation,112,Service Customers Source,true,5979.0
Production started,112,Service Desk,true,6050.958883079205
Production complete,112,Service Desk,true,6255.685532755103
Creation,113,Regular Customers Source,false,5534.0
Production started,113,Cash 2,false,6088.93644812741
Production complete,113,Cash 2,false,6307.679779748331
Creation,114,Regular Customers Source,false,6045.0
Production started,114,Cash 3,false,6232.503948146056
Production complete,114,Cash 3,false,6351.232573276965
Creation,115,Regular Customers Source,false,3213.0
Production started,115,Service Desk,false,6255.685532755103
Production complete,115,Service Desk,false,6395.383742960641
Creation,116,Regular Customers Source,false,6211.0
Production started,116,Cash 3,false,6351.232573276965
Production complete,116,Cash 3,false,6503.250138328799
Creation,117,Regular Customers Source,false,5582.0
Production started,117,Cash 1,false,6242.7514950039795
Production complete,117,Cash 1,false,6529.74588356668
Creation,118,Regular Customers Source,false,5629.0
Production started,118,Cash 2,false,6307.679779748331
Production complete,118,Cash 2,false,6625.37235770222
Creation,119,Regular Customers Source,false,6266.0
Production started,119,Cash 3,false,6503.250138328799
Production complete,119,Cash 3,false,6664.5931677104945
Creation,120,Regular Customers Source,false,5747.0
Production started,120,Cash 1,false,6529.74588356668
Production complete,120,Cash 1,false,6666.952580738931
Creation,121,Service Customers Source,true,6263.0
Production started,121,Service Desk,true,6395.383742960641
Production complete,121,Service Desk,true,6689.742554071269
Creation,122,Regular Customers Source,false,5804.0
Production started,122,Cash 2,false,6625.37235770222
Production complete,122,Cash 2,false,6729.413266340274
Creation,123,Regular Customers Source,false,6154.0
Production started,123,Cash 1,false,6666.952580738931
Production complete,123,Cash 1,false,6822.988064373987
Creation,124,Regular Customers Source,false,6100.0
Production started,124,Cash 2,false,6729.413266340274
Production complete,124,Cash 2,false,6853.660236085135
Creation,125,Regular Customers Source,false,6380.0
Production started,125,Cash 3,false,6664.5931677104945
Production complete,125,Cash 3,false,6874.557438585155
Creation,126,Regular Customers Source,false,6322.0
Production started,126,Cash 1,false,6822.988064373987
Production complete,126,Cash 1,false,6913.487872354477
Creation,127,Service Customers Source,true,6570.0
Production started,127,Service Desk,true,6689.742554071269
Production complete,127,Service Desk,true,6962.48670013954
Creation,128,Regular Customers Source,false,6450.0
Production started,128,Cash 2,false,6853.660236085135
Production complete,128,Cash 2,false,6999.256751995521
Creation,129,Regular Customers Source,false,6500.0
Production started,129,Cash 3,false,6874.557438585155
Production complete,129,Cash 3,false,7097.187811558924
Creation,130,Regular Customers Source,false,6555.0
Production started,130,Cash 1,false,6913.487872354477
Production complete,130,Cash 1,false,7109.563158662944
Creation,131,Regular Customers Source,false,6636.0
Production started,131,Cash 2,false,6999.256751995521
Production complete,131,Cash 2,false,7159.950248591456
Creation,132,Service Customers Source,true,6847.0
Production started,132,Service Desk,true,6962.48670013954
Production complete,132,Service Desk,true,7173.552804260438
Creation,133,Regular Customers Source,false,6697.0
Production started,133,Cash 3,false,7097.187811558924
Production complete,133,Cash 3,false,7236.249196141728
Creation,134,Regular Customers Source,false,6800.0
Production started,134,Cash 2,false,7159.950248591456
Production complete,134,Cash 2,false,7292.8323603335075
Creation,135,Regular Customers Source,false,6746.0
Production started,135,Cash 1,false,7109.563158662944
Production complete,135,Cash 1,false,7303.107685687372
Creation,136,Regular Customers Source,false,7038.0
Production started,136,Cash 2,false,7292.8323603335075
Production complete,136,Cash 2,false,7381.9743151597295
Creation,137,Service Customers Source,true,7130.0
Production started,137,Service Desk,true,7173.552804260438
Production complete,137,Service Desk,true,7396.84828742939
Creation,138,Regular Customers Source,false,6911.0
Production started,138,Cash 3,false,7236.249196141728
Production complete,138,Cash 3,false,7410.576236226184
Creation,139,Regular Customers Source,false,7101.0
Production started,139,Cash 3,false,7410.576236226184
Production complete,139,Cash 3,false,7466.736278599868
Creation,140,Regular Customers Source,false,6855.0
Production started,140,Cash 1,false,7303.107685687372
Production complete,140,Cash 1,false,7470.131939289443
Creation,141,Regular Customers Source,false,7217.0
Production started,141,Cash 2,false,7381.9743151597295
Production complete,141,Cash 2,false,7509.334253896282
Creation,142,Regular Customers Source,false,7286.0
Production started,142,Cash 3,false,7466.736278599868
